frame,total_ms,raster_ms,other_ms,flushes,tris,binned
4407,23.020,16.101,6.918,3,1340,6820
4408,22.443,15.765,6.678,3,1360,6904
4409,21.934,15.414,6.521,3,1340,6768
4410,22.233,15.540,6.693,3,1360,6830
4411,22.070,15.704,6.367,3,1338,6754
4412,22.452,15.849,6.603,3,1360,6872
4413,22.645,15.983,6.661,3,1356,6866
4414,22.918,16.210,6.708,3,1382,7064
4415,23.539,16.725,6.813,3,1354,7000
4416,22.467,15.971,6.496,3,1368,7094
4417,22.732,15.976,6.756,3,1346,6948
4418,22.516,16.043,6.473,3,1368,7058
4419,22.544,15.938,6.606,3,1348,6994
4420,23.385,16.399,6.987,3,1370,7044
4421,22.838,16.351,6.487,3,1356,7032
4422,22.629,16.203,6.425,3,1346,6976
4423,22.709,16.350,6.360,3,1328,6968
4424,23.099,16.387,6.711,3,1360,7088
4425,23.267,16.832,6.435,3,1336,6978
4426,22.652,15.944,6.708,3,1336,6896
4427,22.714,16.388,6.326,3,1312,6832
4428,23.690,17.066,6.624,3,1324,6950
4429,22.167,15.580,6.586,3,1308,6850
4430,22.715,15.945,6.769,3,1320,6944
4431,22.225,15.648,6.576,3,1306,6846
4432,21.901,15.278,6.623,3,1314,6838
4433,21.774,15.312,6.462,3,1312,6802
4434,22.124,15.605,6.519,3,1300,6780
4435,21.743,15.401,6.342,3,1284,6674
4436,21.947,15.473,6.474,3,1326,6908
4437,21.538,15.183,6.355,3,1306,6850
4438,21.994,15.461,6.533,3,1326,6936
4439,22.389,16.208,6.181,3,1298,6784
4440,21.364,15.039,6.325,3,1314,6874
4441,21.582,15.321,6.260,3,1300,6802
4442,21.517,15.228,6.289,3,1308,6840
4443,21.509,15.244,6.265,3,1280,6690
4444,21.386,15.212,6.175,3,1286,6638
4445,21.209,15.120,6.088,3,1268,6562
4446,21.841,15.483,6.358,3,1292,6710
4447,22.511,16.217,6.294,3,1284,6676
4448,22.698,16.285,6.413,3,1322,6808
4449,23.108,16.757,6.351,3,1308,6756
4450,23.890,17.012,6.878,3,1308,6746
4451,24.250,17.837,6.413,3,1266,6602
4452,23.205,16.664,6.541,3,1340,6862
4453,22.831,16.310,6.521,3,1322,6778
4454,22.508,15.787,6.721,3,1332,6814
4455,22.227,15.858,6.369,3,1312,6800
4456,22.090,15.735,6.355,3,1318,6818
4457,22.096,15.723,6.373,3,1292,6710
4458,22.564,16.118,6.446,3,1310,6780
4459,21.743,15.540,6.203,3,1290,6618
4460,22.177,15.856,6.321,3,1302,6688
4461,21.750,15.562,6.188,3,1276,6588
4462,22.015,15.521,6.495,3,1292,6686
4463,21.366,15.238,6.128,3,1270,6636
4464,21.772,15.310,6.462,3,1290,6762
4465,21.121,15.014,6.107,3,1274,6702
4466,21.371,15.223,6.148,3,1278,6710
4467,20.918,14.837,6.081,3,1260,6594
4468,21.475,15.193,6.283,3,1276,6624
4469,21.429,15.032,6.397,3,1254,6598
4470,21.960,15.693,6.267,3,1280,6642
4471,21.096,15.017,6.079,3,1248,6528
4472,21.300,15.072,6.229,3,1254,6598
4473,21.165,15.191,5.974,3,1238,6512
4474,21.452,15.315,6.137,3,1286,6686
4475,21.387,15.103,6.284,3,1244,6540
4476,21.512,15.337,6.175,3,1278,6666
4477,21.296,15.204,6.092,3,1226,6440
4478,21.165,15.046,6.119,3,1254,6560
4479,21.153,15.052,6.101,3,1246,6596
4480,21.411,15.174,6.237,3,1268,6712
4481,21.499,15.171,6.329,3,1240,6620
4482,21.566,15.437,6.129,3,1256,6696
4483,21.644,15.369,6.275,3,1258,6698
4484,20.959,14.928,6.032,3,1240,6608
4485,20.986,15.110,5.876,3,1162,6446
4486,20.833,15.168,5.665,3,1158,6354
4487,21.035,15.291,5.744,3,1180,6462
4488,21.919,15.922,5.997,3,1226,6710
4489,21.745,15.765,5.980,3,1230,6744
4490,20.955,15.076,5.879,3,1232,6652
4491,20.940,14.869,6.072,3,1216,6514
4492,20.524,14.594,5.930,3,1206,6376
4493,20.486,14.808,5.678,3,1176,6302
4494,20.593,14.947,5.646,3,1178,6264
4495,20.733,14.668,6.065,3,1166,6286
4496,20.669,14.906,5.763,3,1178,6342
4497,21.494,15.807,5.687,3,1174,6290
4498,21.741,16.050,5.690,3,1160,6232
4499,20.926,15.195,5.731,3,1150,6262
4500,21.761,16.012,5.749,3,1186,6438
4501,22.375,16.034,6.341,3,1176,6426
4502,20.655,14.733,5.922,3,1184,6372
4503,21.551,15.746,5.805,3,1186,6322
4504,21.808,15.914,5.893,3,1188,6270
4505,20.340,14.545,5.795,3,1178,6238
4506,20.971,15.227,5.744,3,1184,6230
4507,22.435,16.817,5.618,3,1180,6190
4508,20.879,14.784,6.095,3,1180,6202
4509,20.604,14.988,5.616,3,1172,6132
4510,21.301,15.569,5.732,3,1174,6144
4511,21.282,15.258,6.024,3,1174,6138
4512,20.475,14.622,5.853,3,1166,6084
4513,20.266,14.572,5.694,3,1156,6090
4514,20.128,14.637,5.491,3,1148,6088
4515,20.441,14.447,5.994,3,1156,6134
4516,20.885,15.096,5.789,3,1166,6328
4517,22.094,16.167,5.928,3,1158,6282
4518,21.867,16.020,5.847,3,1168,6302
4519,22.574,16.571,6.003,3,1150,6262
4520,21.768,15.972,5.796,3,1160,6290
4521,21.375,15.799,5.576,3,1160,6310
4522,21.840,15.854,5.986,3,1172,6398
4523,20.849,15.198,5.651,3,1160,6336
4524,20.616,15.016,5.600,3,1156,6350
4525,20.342,14.774,5.568,3,1156,6352
4526,20.697,15.068,5.628,3,1164,6352
4527,20.583,14.767,5.816,3,1130,6194
4528,20.337,14.824,5.513,3,1142,6240
4529,20.425,14.899,5.526,3,1138,6238
4530,20.518,14.972,5.546,3,1144,6248
4531,20.297,14.808,5.489,3,1150,6256
4532,20.623,15.098,5.525,3,1162,6322
4533,20.556,15.057,5.499,3,1146,6274
4534,20.793,15.226,5.567,3,1154,6302
4535,20.550,14.946,5.604,3,1152,6228
4536,20.519,14.972,5.547,3,1158,6274
4537,20.620,15.099,5.521,3,1146,6246
4538,20.174,14.568,5.605,3,1166,6304
4539,20.309,14.802,5.507,3,1162,6272
4540,20.699,14.930,5.769,3,1180,6336
4541,20.624,15.063,5.561,3,1168,6266
4542,20.846,15.191,5.655,3,1164,6272
4543,20.805,14.825,5.979,3,1162,6256
4544,20.873,14.915,5.958,3,1168,6302
4545,21.705,16.178,5.527,3,1162,6266
4546,21.004,15.386,5.618,3,1178,6320
4547,20.609,14.950,5.659,3,1182,6342
4548,20.915,15.134,5.781,3,1182,6352
4549,20.466,14.829,5.637,3,1168,6330
4550,20.541,14.904,5.638,3,1178,6350
4551,20.670,14.879,5.791,3,1172,6324
4552,20.680,14.976,5.704,3,1182,6364
4553,20.498,14.792,5.707,3,1188,6312
4554,20.734,14.984,5.750,3,1196,6356
4555,20.646,14.954,5.692,3,1180,6322
4556,20.405,14.776,5.628,3,1182,6364
4557,20.404,14.804,5.600,3,1176,6332
4558,20.792,15.135,5.657,3,1184,6350
4559,21.039,15.446,5.594,3,1172,6300
4560,20.672,14.772,5.900,3,1178,6338
4561,20.358,14.724,5.634,3,1174,6292
4562,20.498,14.931,5.567,3,1158,6220
4563,20.249,14.675,5.574,3,1138,6154
4564,20.580,14.750,5.830,3,1192,6380
4565,21.547,15.763,5.784,3,1198,6384
4566,22.460,16.725,5.735,3,1208,6446
4567,20.758,14.979,5.779,3,1192,6382
4568,20.996,14.979,6.017,3,1202,6412
4569,21.102,15.344,5.758,3,1202,6394
4570,21.049,15.184,5.865,3,1202,6414
4571,20.839,15.161,5.678,3,1194,6368
4572,20.618,14.914,5.704,3,1206,6418
4573,20.580,14.884,5.696,3,1200,6364
4574,20.735,14.949,5.786,3,1208,6392
4575,20.912,15.089,5.823,3,1196,6350
4576,20.482,14.811,5.671,3,1202,6362
4577,20.593,14.912,5.681,3,1190,6350
4578,20.773,15.109,5.664,3,1206,6436
4579,20.619,14.845,5.774,3,1198,6388
4580,20.492,14.765,5.728,3,1204,6446
4581,21.007,15.324,5.684,3,1216,6440
4582,20.860,14.944,5.916,3,1224,6492
4583,20.962,15.185,5.776,3,1216,6450
4584,20.603,14.770,5.833,3,1218,6432
4585,20.942,15.123,5.819,3,1214,6376
4586,20.592,14.649,5.942,3,1222,6396
4587,20.819,15.020,5.799,3,1220,6380
4588,20.497,14.668,5.829,3,1236,6462
4589,22.038,16.255,5.783,3,1232,6412
4590,21.804,15.944,5.860,3,1236,6478
4591,21.521,15.311,6.210,3,1232,6444
4592,22.235,16.154,6.081,3,1238,6480
4593,22.108,16.256,5.852,3,1216,6482
4594,22.276,16.377,5.899,3,1230,6556
4595,21.616,15.625,5.991,3,1226,6480
4596,21.471,15.000,6.471,3,1232,6524
4597,20.575,14.877,5.698,3,1212,6444
4598,20.645,14.920,5.725,3,1218,6446
4599,21.200,15.024,6.176,3,1214,6420
4600,21.027,15.013,6.014,3,1226,6456
4601,21.122,15.005,6.117,3,1234,6484
4602,20.598,14.679,5.920,3,1244,6516
4603,20.917,14.922,5.995,3,1234,6490
4604,20.896,15.013,5.883,3,1236,6434
4605,20.572,14.793,5.779,3,1226,6368
4606,20.878,15.050,5.828,3,1236,6402
4607,21.081,15.108,5.973,3,1216,6342
4608,21.217,14.840,6.377,3,1220,6382
4609,20.884,15.104,5.780,3,1224,6368
4610,20.628,14.843,5.784,3,1226,6386
4611,20.428,14.590,5.838,3,1212,6362
4612,20.816,15.021,5.795,3,1222,6384
4613,20.945,15.178,5.767,3,1224,6382
4614,20.720,14.813,5.907,3,1234,6404
4615,20.875,14.841,6.034,3,1228,6418
4616,21.041,15.139,5.902,3,1242,6458
4617,21.367,15.411,5.957,3,1224,6386
4618,20.831,14.857,5.974,3,1232,6356
4619,20.713,14.908,5.804,3,1238,6428
4620,21.438,15.350,6.088,3,1244,6414
4621,20.623,14.909,5.714,3,1226,6344
4622,20.381,14.666,5.715,3,1224,6286
4623,20.284,14.556,5.728,3,1220,6244
4624,20.478,14.739,5.739,3,1232,6270
4625,20.317,14.547,5.771,3,1234,6278
4626,20.450,14.487,5.963,3,1224,6240
4627,20.496,14.559,5.938,3,1212,6226
4628,20.822,14.902,5.920,3,1268,6432
4629,20.742,14.849,5.893,3,1260,6422
4630,20.739,14.756,5.982,3,1276,6466
4631,21.140,14.739,6.401,3,1270,6468
4632,21.331,15.393,5.939,3,1268,6552
4633,20.542,14.642,5.901,3,1252,6466
4634,20.711,14.577,6.134,3,1256,6486
4635,20.597,14.748,5.850,3,1254,6488
4636,21.183,14.991,6.192,3,1268,6538
4637,21.056,15.124,5.932,3,1278,6562
4638,20.777,14.777,6.000,3,1286,6584
4639,21.561,15.579,5.983,3,1272,6548
4640,21.818,15.883,5.936,3,1272,6544
4641,21.981,15.923,6.058,3,1264,6516
4642,20.681,14.724,5.957,3,1272,6506
4643,20.799,14.700,6.099,3,1264,6460
4644,20.941,14.988,5.953,3,1276,6530
4645,20.873,14.754,6.120,3,1264,6482
4646,20.708,14.675,6.033,3,1274,6540
4647,20.607,14.721,5.886,3,1264,6528
4648,20.728,14.787,5.942,3,1268,6506
4649,20.897,15.027,5.870,3,1264,6446
4650,20.731,14.760,5.971,3,1272,6496
4651,20.788,14.739,6.049,3,1266,6480
4652,20.678,14.805,5.873,3,1268,6470
4653,20.643,14.775,5.868,3,1258,6442
4654,20.747,14.825,5.922,3,1270,6474
4655,20.872,14.937,5.935,3,1268,6498
4656,20.592,14.664,5.928,3,1274,6540
4657,20.696,14.809,5.887,3,1270,6504
4658,20.846,14.855,5.991,3,1280,6568
4659,20.531,14.651,5.880,3,1256,6470
4660,20.843,14.966,5.877,3,1266,6508
4661,22.401,16.453,5.948,3,1270,6478
4662,21.727,15.658,6.069,3,1276,6470
4663,21.373,15.409,5.965,3,1248,6354
4664,20.959,14.915,6.043,3,1256,6438
4665,21.833,15.930,5.903,3,1258,6450
4666,22.282,16.367,5.915,3,1264,6464
4667,20.409,14.497,5.912,3,1250,6418
4668,20.546,14.718,5.828,3,1254,6438
4669,20.286,14.403,5.883,3,1250,6394
4670,20.747,14.866,5.881,3,1258,6428
4671,20.469,14.630,5.839,3,1246,6402
4672,20.438,14.561,5.877,3,1260,6468
4673,20.325,14.451,5.874,3,1256,6414
4674,21.535,14.775,6.760,3,1254,6432
4675,21.110,14.326,6.784,3,1252,6440
4676,20.385,14.463,5.922,3,1256,6466
4677,20.690,14.507,6.184,3,1246,6424
4678,21.138,14.527,6.611,3,1256,6466
4679,20.385,14.493,5.892,3,1250,6464
4680,20.768,14.726,6.043,3,1264,6502
4681,20.579,14.703,5.875,3,1252,6476
4682,20.291,14.392,5.899,3,1264,6520
4683,20.257,14.399,5.858,3,1244,6434
4684,20.302,14.500,5.802,3,1240,6422
4685,20.820,14.854,5.966,3,1242,6402
4686,20.617,14.520,6.098,3,1256,6460
4687,20.187,14.279,5.908,3,1244,6434
4688,21.254,15.470,5.784,3,1248,6496
4689,21.186,15.333,5.853,3,1246,6478
4690,20.409,14.479,5.930,3,1230,6432
4691,20.552,14.747,5.804,3,1232,6412
4692,20.584,14.725,5.858,3,1272,6542
4693,20.751,14.715,6.036,3,1262,6512
4694,21.268,15.007,6.261,3,1278,6696
4695,20.951,15.061,5.890,3,1262,6660
4696,20.897,14.965,5.933,3,1268,6678
4697,20.743,14.844,5.899,3,1252,6648
4698,20.722,14.842,5.880,3,1262,6714
4699,20.905,14.989,5.916,3,1260,6690
4700,20.937,15.034,5.902,3,1270,6740
4701,21.104,15.159,5.946,3,1270,6712
4702,20.795,14.866,5.930,3,1270,6716
4703,20.884,15.050,5.834,3,1250,6658
4704,20.835,14.979,5.856,3,1254,6666
4705,20.907,15.112,5.796,3,1248,6640
4706,20.903,14.921,5.982,3,1256,6646
4707,20.802,14.854,5.948,3,1242,6586
4708,20.870,15.030,5.840,3,1254,6628
4709,20.963,14.868,6.096,3,1264,6642
4710,20.847,14.943,5.904,3,1278,6678
4711,20.923,15.007,5.916,3,1268,6630
4712,20.986,15.089,5.897,3,1278,6652
4713,20.853,14.919,5.934,3,1272,6650
4714,21.058,15.099,5.960,3,1274,6682
4715,20.904,14.978,5.927,3,1264,6664
4716,20.772,14.848,5.924,3,1268,6662
4717,20.692,14.897,5.796,3,1250,6586
4718,20.621,14.769,5.852,3,1252,6590
4719,20.879,14.873,6.007,3,1252,6586
4720,20.662,14.786,5.876,3,1264,6616
4721,20.681,14.695,5.987,3,1256,6594
4722,20.860,14.701,6.159,3,1266,6614
4723,20.669,14.684,5.985,3,1258,6554
4724,20.650,14.785,5.865,3,1262,6618
4725,20.877,14.810,6.067,3,1264,6626
4726,20.727,14.801,5.926,3,1268,6630
4727,20.870,14.900,5.970,3,1280,6668
4728,20.707,14.732,5.976,3,1288,6628
4729,20.733,14.726,6.008,3,1270,6592
4730,21.644,15.525,6.118,3,1276,6644
4731,20.541,14.646,5.895,3,1264,6612
4732,20.905,14.742,6.163,3,1270,6618
4733,21.387,15.538,5.850,3,1256,6536
4734,21.829,15.707,6.123,3,1264,6556
4735,21.615,15.532,6.083,3,1254,6478
4736,21.140,15.124,6.016,3,1260,6468
4737,22.215,16.355,5.860,3,1256,6462
4738,21.916,15.619,6.297,3,1256,6512
4739,22.059,15.643,6.416,3,1244,6510
4740,20.614,14.664,5.950,3,1252,6576
4741,20.674,14.653,6.021,3,1236,6486
4742,20.702,14.727,5.975,3,1244,6502
4743,20.697,14.786,5.911,3,1244,6432
4744,20.676,14.740,5.937,3,1256,6474
4745,20.523,14.666,5.857,3,1262,6484
4746,20.660,14.809,5.852,3,1266,6486
4747,20.546,14.696,5.850,3,1254,6462
4748,20.914,14.791,6.123,3,1262,6504
4749,20.765,14.731,6.034,3,1258,6436
4750,20.735,14.752,5.983,3,1258,6430
4751,20.584,14.739,5.845,3,1250,6424
4752,20.898,14.973,5.925,3,1264,6458
4753,20.906,14.925,5.981,3,1260,6446
4754,21.645,14.859,6.787,3,1242,6354
4755,20.595,14.696,5.899,3,1228,6292
4756,20.716,14.942,5.774,3,1256,6418
4757,20.652,14.753,5.899,3,1254,6434
4758,20.535,14.628,5.907,3,1262,6476
4759,20.689,14.697,5.992,3,1244,6416
4760,20.720,14.877,5.842,3,1256,6426
4761,20.698,14.826,5.872,3,1254,6460
4762,21.209,15.338,5.871,3,1256,6454
4763,21.343,15.153,6.190,3,1276,6526
4764,20.908,14.957,5.951,3,1282,6546
4765,20.748,14.817,5.932,3,1262,6486
4766,20.760,14.681,6.080,3,1270,6520
4767,21.277,15.206,6.072,3,1278,6578
4768,20.803,14.690,6.113,3,1284,6578
4769,20.433,14.559,5.873,3,1270,6532
4770,20.724,14.829,5.894,3,1274,6552
4771,20.591,14.696,5.895,3,1270,6536
4772,20.579,14.643,5.936,3,1282,6568
4773,20.581,14.696,5.885,3,1272,6536
4774,20.809,14.655,6.154,3,1284,6584
4775,20.729,14.810,5.919,3,1278,6590
4776,20.685,14.726,5.960,3,1276,6574
4777,20.647,14.589,6.059,3,1268,6564
4778,20.706,14.792,5.915,3,1276,6590
4779,21.065,14.733,6.333,3,1272,6520
4780,20.755,14.818,5.938,3,1278,6506
4781,21.555,14.888,6.667,3,1262,6464
4782,20.520,14.589,5.931,3,1268,6490
4783,20.720,14.770,5.950,3,1264,6456
4784,20.456,14.528,5.928,3,1272,6462
4785,21.534,15.633,5.901,3,1264,6434
4786,20.723,14.786,5.937,3,1270,6424
4787,20.634,14.704,5.929,3,1260,6420
4788,20.904,15.020,5.884,3,1264,6402
4789,20.423,14.542,5.880,3,1256,6404
4790,20.662,14.519,6.143,3,1262,6452
4791,20.850,14.896,5.955,3,1262,6424
4792,20.507,14.606,5.901,3,1270,6410
4793,20.816,14.619,6.197,3,1260,6418
4794,20.300,14.455,5.846,3,1264,6450
4795,20.445,14.611,5.834,3,1260,6416
4796,20.575,14.526,6.049,3,1268,6496
4797,20.403,14.508,5.895,3,1264,6418
4798,20.487,14.527,5.961,3,1272,6418
4799,20.734,14.700,6.035,3,1282,6456
4800,21.771,15.415,6.356,3,1288,6466
4801,20.931,14.476,6.455,3,1270,6396
4802,20.831,14.879,5.952,3,1274,6440
4803,20.190,14.261,5.929,3,1268,6386
4804,20.482,14.605,5.877,3,1280,6398
4805,21.376,15.038,6.338,3,1274,6400
4806,21.432,15.333,6.099,3,1284,6438
4807,21.516,15.639,5.877,3,1266,6364
4808,21.386,15.447,5.938,3,1276,6544
4809,21.785,15.520,6.265,3,1262,6462
4810,21.389,15.479,5.909,3,1262,6454
4811,20.781,14.538,6.243,3,1262,6466
4812,20.564,14.471,6.094,3,1276,6546
4813,20.975,14.638,6.336,3,1260,6452
4814,20.443,14.446,5.997,3,1266,6462
4815,20.824,14.733,6.092,3,1270,6430
4816,20.549,14.477,6.071,3,1282,6406
4817,20.513,14.572,5.940,3,1284,6404
4818,20.281,14.355,5.926,3,1266,6324
4819,20.705,14.467,6.238,3,1258,6310
4820,20.846,14.839,6.007,3,1294,6452
4821,20.602,14.399,6.203,3,1290,6446
4822,20.824,14.552,6.272,3,1292,6480
4823,21.330,15.178,6.153,3,1276,6438
4824,20.562,14.489,6.073,3,1284,6480
4825,20.544,14.575,5.969,3,1274,6482
4826,20.449,14.518,5.931,3,1278,6470
4827,20.823,14.693,6.130,3,1270,6464
4828,20.457,14.555,5.903,3,1276,6490
4829,21.689,15.675,6.014,3,1288,6496
4830,20.679,14.605,6.075,3,1300,6480
4831,20.853,14.576,6.277,3,1284,6430
4832,21.614,15.613,6.001,3,1286,6454
4833,20.703,14.910,5.794,3,1262,6404
4834,20.311,14.368,5.942,3,1274,6452
4835,21.050,14.921,6.129,3,1290,6504
4836,20.701,14.653,6.048,3,1296,6526
4837,20.596,14.561,6.035,3,1296,6540
4838,20.535,14.566,5.969,3,1296,6560
4839,20.660,14.771,5.890,3,1278,6510
4840,20.523,14.578,5.945,3,1284,6522
4841,20.517,14.451,6.066,3,1274,6484
4842,20.396,14.439,5.957,3,1270,6484
4843,20.555,14.494,6.062,3,1262,6418
4844,20.765,14.659,6.106,3,1270,6456
4845,20.561,14.656,5.905,3,1258,6468
4846,20.373,14.504,5.869,3,1272,6544
4847,20.602,14.459,6.143,3,1274,6530
4848,21.041,14.947,6.094,3,1296,6584
4849,20.851,14.871,5.980,3,1282,6540
4850,20.816,14.720,6.097,3,1296,6602
4851,20.886,14.747,6.139,3,1284,6510
4852,21.020,15.040,5.980,3,1278,6490
4853,20.612,14.546,6.065,3,1274,6468
4854,20.823,14.699,6.125,3,1284,6454
4855,20.794,14.742,6.052,3,1272,6436
4856,20.649,14.590,6.059,3,1280,6498
4857,20.827,14.738,6.089,3,1266,6472
4858,20.784,14.734,6.050,3,1274,6488
4859,20.755,14.809,5.947,3,1268,6482
4860,20.601,14.657,5.944,3,1274,6514
4861,20.605,14.534,6.070,3,1268,6480
4862,20.503,14.587,5.916,3,1272,6484
4863,20.820,14.551,6.269,3,1254,6402
4864,20.832,14.864,5.968,3,1256,6432
4865,20.744,14.873,5.872,3,1248,6410
4866,20.691,14.438,6.253,3,1256,6440
4867,20.383,14.461,5.923,3,1248,6400
4868,20.397,14.490,5.907,3,1252,6412
4869,20.224,14.400,5.824,3,1242,6382
4870,20.566,14.732,5.834,3,1248,6392
4871,21.000,15.112,5.888,3,1244,6564
4872,20.916,15.053,5.864,3,1254,6622
4873,21.066,15.252,5.813,3,1238,6548
4874,21.250,15.361,5.889,3,1240,6556
4875,21.876,15.819,6.057,3,1244,6538
4876,21.439,15.495,5.943,3,1252,6512
4877,21.110,15.270,5.840,3,1230,6486
4878,22.933,16.193,6.740,3,1242,6530
4879,22.311,15.875,6.436,3,1230,6456
4880,23.930,17.829,6.102,3,1232,6484
4881,21.981,16.085,5.896,3,1220,6486
4882,22.258,16.254,6.004,3,1202,6422
4883,22.196,16.284,5.912,3,1192,6382
4884,21.063,15.208,5.854,3,1236,6518
4885,20.762,14.899,5.864,3,1228,6476
4886,20.958,15.135,5.823,3,1236,6492
4887,20.720,14.876,5.843,3,1232,6498
4888,20.782,14.924,5.858,3,1236,6532
4889,20.705,14.951,5.755,3,1220,6496
4890,20.944,15.062,5.882,3,1222,6502
4891,20.638,14.859,5.778,3,1214,6442
4892,20.913,15.146,5.767,3,1232,6502
4893,20.496,14.744,5.752,3,1220,6462
4894,20.785,14.958,5.827,3,1228,6494
4895,20.508,14.736,5.772,3,1224,6490
4896,20.905,14.704,6.201,3,1226,6492
4897,20.608,14.838,5.770,3,1220,6494
4898,21.321,15.360,5.961,3,1222,6530
4899,20.878,15.119,5.758,3,1216,6488
4900,21.589,15.761,5.829,3,1226,6514
4901,21.008,14.950,6.059,3,1204,6432
4902,20.558,14.781,5.777,3,1204,6428
4903,20.461,14.778,5.683,3,1198,6384
4904,20.628,14.885,5.743,3,1202,6380
4905,20.696,14.820,5.876,3,1194,6392
4906,20.577,14.857,5.719,3,1200,6382
4907,20.684,14.980,5.704,3,1188,6370
4908,20.561,14.851,5.710,3,1200,6412
4909,20.691,14.884,5.807,3,1188,6400
4910,20.823,14.964,5.858,3,1192,6420
4911,20.831,15.085,5.746,3,1186,6378
4912,20.803,15.058,5.745,3,1198,6434
4913,20.766,14.934,5.833,3,1180,6362
4914,20.744,15.080,5.664,3,1182,6316
4915,20.733,14.917,5.816,3,1172,6262
4916,20.504,14.826,5.678,3,1178,6312
4917,20.441,14.668,5.773,3,1174,6254
4918,20.667,14.834,5.833,3,1196,6322
4919,21.149,15.108,6.041,3,1186,6322
4920,20.910,15.151,5.760,3,1210,6474
4921,20.683,14.981,5.702,3,1198,6448
4922,21.161,15.318,5.843,3,1210,6480
4923,20.821,15.083,5.737,3,1198,6406
4924,21.146,15.320,5.826,3,1224,6568
4925,21.169,15.335,5.834,3,1214,6488
4926,21.277,15.087,6.190,3,1216,6512
4927,21.146,15.298,5.848,3,1206,6490
4928,22.740,16.861,5.878,3,1234,6634
4929,22.244,16.302,5.942,3,1230,6644
4930,21.567,15.680,5.886,3,1238,6676
4931,21.230,15.301,5.928,3,1234,6672
4932,21.668,15.462,6.206,3,1266,6838
4933,21.913,15.717,6.196,3,1262,6804
4934,21.922,15.572,6.350,3,1272,6814
4935,21.362,15.342,6.020,3,1268,6882
4936,23.757,16.746,7.011,3,1518,7802
4937,23.537,16.553,6.983,3,1518,7788
4938,23.495,16.507,6.988,3,1526,7792
4939,23.505,16.389,7.116,3,1510,7740
4940,23.500,16.499,7.000,3,1536,7876
4941,24.032,16.899,7.133,3,1524,7832
4942,23.889,16.523,7.366,3,1532,7878
4943,23.619,16.473,7.146,3,1536,7894
4944,24.328,16.874,7.453,3,1558,7994
4945,24.020,16.974,7.047,3,1542,7924
4946,24.433,17.309,7.125,3,1548,7916
4947,23.968,16.738,7.230,3,1542,7870
4948,25.536,18.125,7.411,3,1612,8136
4949,25.451,18.086,7.365,3,1616,8078
4950,27.692,20.200,7.492,3,1664,8312
4951,25.955,18.296,7.659,3,1658,8284
4952,25.181,17.496,7.686,3,1662,8228
4953,24.374,16.968,7.406,3,1638,8170
4954,24.953,17.464,7.488,3,1638,8190
4955,24.151,16.765,7.386,3,1634,8180
4956,24.374,16.939,7.435,3,1638,8114
4957,24.226,16.857,7.369,3,1626,8076
4958,23.941,16.439,7.502,3,1608,7982
4959,23.467,16.185,7.282,3,1580,7874
4960,23.876,16.753,7.122,3,1564,7814
4961,23.459,15.970,7.489,3,1536,7684
4962,23.183,16.075,7.109,3,1536,7688
4963,23.548,15.985,7.563,3,1524,7666
4964,23.442,16.484,6.959,3,1526,7650
4965,23.091,16.133,6.958,3,1490,7544
4966,22.758,15.856,6.901,3,1478,7520
4967,24.707,17.700,7.007,3,1446,7444
4968,23.503,16.402,7.101,3,1448,7428
4969,21.980,15.377,6.603,3,1412,7250
4970,21.948,15.438,6.510,3,1388,7168
4971,21.823,15.492,6.331,3,1344,7018
4972,22.141,15.788,6.353,3,1328,6858
4973,21.903,15.637,6.267,3,1294,6742
4974,21.260,15.048,6.212,3,1286,6762
4975,20.891,14.634,6.257,3,1260,6620
4976,21.138,14.876,6.261,3,1266,6680
4977,21.199,15.062,6.138,3,1256,6668
4978,21.256,14.882,6.374,3,1264,6726
4979,20.812,14.725,6.087,3,1272,6738
4980,20.807,14.701,6.106,3,1276,6792
4981,20.746,14.806,5.940,3,1256,6660
4982,21.221,14.887,6.334,3,1274,6724
4983,20.948,14.773,6.176,3,1266,6688
4984,20.957,14.896,6.061,3,1274,6708
4985,21.015,14.801,6.214,3,1244,6620
4986,21.117,15.029,6.088,3,1254,6632
4987,20.771,14.800,5.972,3,1246,6574
4988,20.890,14.919,5.971,3,1258,6598
4989,21.105,15.080,6.025,3,1242,6554
4990,21.606,15.342,6.264,3,1276,6642
4991,21.138,14.789,6.349,3,1266,6580
4992,21.233,15.077,6.156,3,1272,6610
4993,21.133,14.857,6.276,3,1262,6576
4994,20.939,14.885,6.054,3,1276,6656
4995,21.327,14.990,6.338,3,1268,6598
4996,21.241,14.959,6.282,3,1272,6612
4997,21.077,15.085,5.992,3,1256,6564
4998,21.182,14.818,6.364,3,1270,6628
4999,21.107,14.761,6.346,3,1272,6692
5000,21.077,14.936,6.141,3,1280,6776
5001,21.352,15.081,6.272,3,1284,6776
5002,20.930,14.638,6.292,3,1286,6822
5003,20.840,14.824,6.016,3,1278,6672
5004,21.471,15.076,6.395,3,1286,6716
5005,21.031,14.950,6.081,3,1276,6678
5006,21.330,14.852,6.478,3,1288,6732
5007,20.987,14.852,6.134,3,1288,6652
5008,20.930,14.797,6.133,3,1282,6650
5009,20.750,14.615,6.135,3,1270,6530
5010,20.883,14.665,6.218,3,1260,6540
5011,21.010,14.834,6.176,3,1264,6498
5012,20.980,14.774,6.206,3,1308,6714
5013,21.272,14.891,6.381,3,1300,6628
