# cpu: sse2=1 sse41=1 avx2=1 avx512=1
frame,total_ms,raster_ms,other_ms,flushes,tris,binned,area_px,bbox_px,tw,th,m_tex,m_bilin,m_over,m_add,m_blendoth,m_atest,m_ztest,m_flat,m_linv
2904,25.922,15.619,10.303,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2905,24.933,14.698,10.235,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2906,25.285,15.093,10.192,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2907,24.951,14.879,10.072,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2908,25.773,15.165,10.608,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2909,25.047,14.715,10.332,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2910,25.605,15.068,10.537,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2911,25.122,15.029,10.093,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2912,25.362,15.081,10.282,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2913,26.598,15.232,11.367,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2914,25.224,15.065,10.159,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2915,25.381,14.867,10.514,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2916,25.332,15.072,10.260,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2917,25.494,15.121,10.374,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2918,24.783,14.906,9.877,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2919,25.285,15.041,10.244,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2920,24.685,14.874,9.810,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2921,25.291,15.378,9.913,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2922,25.417,14.789,10.628,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2923,25.842,15.332,10.510,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2924,27.024,16.385,10.639,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2925,26.453,16.075,10.378,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2926,26.350,15.799,10.551,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2927,27.633,16.454,11.179,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2928,25.934,15.185,10.749,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2929,26.203,15.587,10.615,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2930,26.768,15.933,10.834,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2931,28.102,17.366,10.736,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2932,26.598,16.062,10.536,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2933,27.342,16.541,10.800,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2934,29.384,15.972,13.412,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2935,27.918,17.839,10.079,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2936,27.026,16.756,10.271,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2937,27.034,16.222,10.812,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2938,28.408,18.262,10.145,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2939,25.665,15.245,10.420,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2940,26.754,16.336,10.418,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2941,25.976,15.705,10.271,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2942,25.577,15.565,10.012,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2943,25.773,15.823,9.950,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2944,25.778,14.976,10.802,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2945,25.295,15.247,10.047,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2946,26.016,15.686,10.330,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2947,27.349,17.341,10.008,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2948,26.204,15.793,10.412,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2949,24.800,14.854,9.945,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2950,25.429,15.382,10.047,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2951,24.808,14.884,9.924,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2952,25.340,15.364,9.975,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2953,24.827,14.991,9.836,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2954,26.071,15.682,10.389,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2955,31.211,18.751,12.460,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2956,25.742,15.388,10.354,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2957,25.770,15.291,10.479,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2958,25.782,15.306,10.477,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2959,25.609,15.205,10.404,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2960,25.122,15.143,9.979,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2961,25.582,15.248,10.333,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2962,25.048,14.764,10.284,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2963,25.075,15.189,9.886,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2964,25.495,15.099,10.396,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2965,26.012,15.667,10.345,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2966,25.933,15.585,10.349,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2967,26.577,16.205,10.372,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2968,25.773,15.519,10.254,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2969,25.551,15.270,10.282,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2970,25.491,15.157,10.335,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2971,25.237,14.807,10.430,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2972,25.599,15.358,10.241,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2973,25.297,14.930,10.368,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2974,25.349,15.473,9.876,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2975,25.711,15.359,10.352,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2976,25.712,15.313,10.399,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2977,25.912,15.330,10.582,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2978,27.196,17.133,10.063,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2979,26.088,15.655,10.434,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2980,25.332,15.002,10.330,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2981,26.172,15.891,10.281,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2982,26.431,15.912,10.520,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2983,26.462,15.898,10.565,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2984,26.033,15.783,10.250,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2985,26.336,15.989,10.347,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2986,25.227,15.003,10.224,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2987,25.128,15.344,9.784,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2988,25.038,14.807,10.230,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2989,24.808,15.029,9.779,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2990,25.235,14.923,10.313,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2991,25.539,15.110,10.429,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2992,25.289,15.450,9.839,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2993,26.037,15.734,10.303,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2994,26.970,16.627,10.343,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2995,26.247,16.231,10.016,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2996,27.186,17.105,10.081,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2997,28.618,17.956,10.662,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2998,26.858,16.444,10.414,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
2999,33.246,21.558,11.688,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3000,32.867,22.281,10.586,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3001,32.943,22.176,10.767,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3002,29.479,19.052,10.428,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3003,28.913,17.794,11.119,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3004,26.013,15.243,10.770,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3005,26.122,15.686,10.436,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3006,25.593,15.295,10.298,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3007,25.445,15.152,10.293,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3008,25.371,15.250,10.122,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3009,25.284,15.297,9.987,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3010,25.004,14.796,10.209,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3011,25.150,15.268,9.881,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3012,25.483,15.236,10.248,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3013,26.086,15.785,10.301,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3014,26.192,15.917,10.275,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3015,25.738,15.358,10.380,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3016,27.419,16.890,10.529,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3017,25.774,15.444,10.330,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3018,25.991,15.827,10.163,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3019,25.269,14.946,10.323,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3020,25.087,15.197,9.891,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3021,25.361,14.983,10.378,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3022,25.602,15.278,10.324,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3023,24.847,15.039,9.809,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3024,25.684,15.322,10.362,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3025,25.075,14.884,10.191,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3026,25.081,15.258,9.823,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3027,25.165,14.849,10.315,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3028,24.973,15.139,9.834,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3029,24.746,14.800,9.946,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3030,25.520,15.540,9.980,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3031,25.230,15.268,9.962,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3032,25.067,14.942,10.125,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3033,25.507,15.265,10.242,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3034,24.763,14.889,9.874,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3035,25.468,15.133,10.335,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3036,25.461,14.952,10.510,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3037,25.257,15.075,10.182,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3038,25.593,15.329,10.264,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3039,26.241,16.329,9.912,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3040,27.052,16.862,10.189,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3041,26.559,16.392,10.166,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3042,26.144,16.239,9.905,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3043,25.865,15.283,10.582,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3044,25.968,15.733,10.235,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3045,26.547,16.523,10.024,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3046,26.522,15.548,10.974,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3047,25.228,15.160,10.068,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3048,25.354,15.354,10.000,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3049,25.295,15.026,10.268,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3050,25.536,15.528,10.009,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3051,25.380,15.487,9.893,5,2716,9378,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3052,25.040,15.210,9.830,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3053,25.910,15.698,10.212,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3054,26.868,16.909,9.960,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3055,27.502,17.086,10.416,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3056,26.421,16.386,10.035,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3057,26.356,15.997,10.359,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3058,25.835,15.118,10.717,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3059,25.693,15.411,10.282,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3060,26.006,15.514,10.492,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3061,26.568,15.902,10.665,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3062,25.857,15.464,10.394,5,2716,9376,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3063,25.436,15.218,10.218,5,2716,9374,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
3064,25.430,14.954,10.476,5,2716,9372,7273828,14006996,2048,1024,7273828,1223368,6015260,35200,0,6050460,0,7273828,3162952
