frame,total_ms,raster_ms,other_ms,flushes,tris,binned,area_px,bbox_px,tw,th
13231,21.572,16.237,5.335,3,1176,6860,8694558,14879332,2048,1024
13232,21.670,16.176,5.495,3,1172,6836,8698654,14936742,2048,1024
13233,21.470,16.073,5.398,3,1164,6812,8681246,14852792,2048,1024
13234,21.622,16.191,5.431,3,1168,6742,8663326,14767572,2048,1024
13235,21.388,16.025,5.364,3,1148,6672,8651294,14693976,2048,1024
13236,21.481,16.105,5.376,3,1166,6726,8686878,14790108,2048,1024
13237,21.624,16.316,5.307,3,1154,6662,8642590,14645234,2048,1024
13238,21.317,15.959,5.358,3,1150,6666,8651294,14603074,2048,1024
13239,21.072,15.833,5.239,3,1146,6626,8655646,14553654,2048,1024
13240,20.727,15.463,5.264,3,1154,6534,8582430,14348718,2048,1024
13241,20.808,15.570,5.238,3,1138,6498,8563742,14360020,2048,1024
13242,21.391,16.149,5.243,3,1144,6542,8576030,14335030,2048,1024
13243,20.745,15.488,5.258,3,1136,6548,8575198,14281458,2048,1024
13244,20.964,15.761,5.203,3,1134,6548,8586718,14248884,2048,1024
13245,21.123,15.910,5.213,3,1118,6492,8590302,14289834,2048,1024
13246,21.459,16.098,5.361,3,1128,6590,9136094,14594140,2048,1024
13247,21.534,16.370,5.164,3,1118,6736,9922782,15114320,2048,1024
13248,21.537,16.449,5.087,3,1112,6744,9862366,15071634,2048,1024
13249,21.691,16.493,5.198,3,1108,6812,9892062,15201804,2048,1024
13250,21.280,16.272,5.008,3,1096,6722,9827550,15048148,2048,1024
13251,21.430,16.336,5.094,3,1088,6678,9806046,14981164,2048,1024
13252,21.371,16.309,5.062,3,1094,6676,9791966,14927954,2048,1024
13253,21.444,16.388,5.056,3,1082,6638,9789150,14995732,2048,1024
13254,21.334,16.318,5.016,3,1094,6654,9801438,14994080,2048,1024
13255,22.284,17.195,5.088,3,1112,6892,10061278,15496602,2048,1024
13256,22.576,17.348,5.228,3,1114,6916,10080734,15513848,2048,1024
13257,22.269,17.117,5.152,3,1118,7018,10212254,15852914,2048,1024
13258,22.485,17.311,5.174,3,1130,7068,10222238,15852598,2048,1024
13259,22.347,17.194,5.154,3,1110,6904,10124190,15628170,2048,1024
13260,22.383,17.224,5.159,3,1122,6960,10127262,15611726,2048,1024
13261,22.408,17.042,5.366,3,1118,6958,10179742,15680150,2048,1024
13262,22.236,17.083,5.153,3,1118,6900,10183070,15753438,2048,1024
13263,21.916,16.811,5.105,3,1112,6898,10189214,15740856,2048,1024
13264,22.736,17.560,5.175,3,1124,6934,10204574,15758520,2048,1024
13265,23.511,18.357,5.154,3,1118,6932,10283934,15860602,2048,1024
13266,24.038,18.482,5.556,3,1128,6982,10301342,15983110,2048,1024
13267,23.944,18.613,5.331,3,1132,7004,10295198,15948542,2048,1024
13268,23.409,18.149,5.260,3,1134,6964,9506974,15898058,2048,1024
13269,23.484,17.959,5.525,3,1140,7082,9631390,16064116,2048,1024
13270,22.733,17.350,5.382,3,1150,7116,9652830,16167256,2048,1024
13271,22.887,17.502,5.385,3,1132,7066,9628510,16076618,2048,1024
13272,24.302,18.818,5.483,3,1144,7092,9640798,16053886,2048,1024
13273,23.179,17.682,5.497,3,1142,7138,9742686,16178084,2048,1024
13274,22.517,17.259,5.258,3,1140,7148,9730398,16105550,2048,1024
13275,22.436,17.202,5.234,3,1126,7112,9710942,16131068,2048,1024
13276,22.296,17.076,5.220,3,1134,7136,9731166,16125992,2048,1024
13277,22.676,17.374,5.301,3,1140,7210,9855838,16291810,2048,1024
13278,23.109,17.748,5.360,3,1152,7220,9853534,16242458,2048,1024
13279,22.962,17.452,5.510,3,1126,7096,9803358,16202890,2048,1024
13280,22.569,17.228,5.342,3,1158,7120,9784158,16103966,2048,1024
13281,22.691,17.369,5.321,3,1158,7190,9886046,16235812,2048,1024
13282,22.768,17.314,5.454,3,1158,7108,9777438,15970140,2048,1024
13283,22.346,17.079,5.267,3,1150,7078,9769502,15911224,2048,1024
13284,22.649,17.302,5.347,3,1154,7062,9780766,15993652,2048,1024
13285,22.669,17.313,5.356,3,1158,7116,9900062,16161294,2048,1024
13286,22.720,17.389,5.331,3,1164,7134,9884702,16092222,2048,1024
13287,22.537,17.185,5.352,3,1150,7094,9796638,15878972,2048,1024
13288,22.439,17.075,5.364,3,1158,7112,9801502,15843228,2048,1024
13289,22.703,17.393,5.310,3,1164,7136,9908766,16092564,2048,1024
13290,23.530,18.166,5.364,3,1168,7302,10619166,16499762,2048,1024
13291,23.085,17.768,5.317,3,1156,7302,10597662,16440094,2048,1024
13292,22.997,17.574,5.424,3,1168,7300,10606814,16439874,2048,1024
13293,23.568,18.215,5.352,3,1168,7364,10714846,16615192,2048,1024
13294,23.409,17.753,5.656,3,1164,7230,10593246,16485642,2048,1024
13295,23.386,17.956,5.431,3,1164,7264,10604766,16485574,2048,1024
13296,23.366,17.927,5.439,3,1168,7288,10625246,16507986,2048,1024
13297,23.137,17.747,5.390,3,1164,7366,9964254,16701364,2048,1024
13298,23.266,17.860,5.407,3,1166,7308,9856222,16491310,2048,1024
13299,23.294,17.839,5.456,3,1152,7240,9815262,16476430,2048,1024
13300,22.990,17.668,5.322,3,1156,7290,9833438,16488914,2048,1024
13301,23.636,18.195,5.441,3,1166,7378,9957854,16687546,2048,1024
13302,23.096,17.732,5.364,3,1168,7276,9849822,16478820,2048,1024
13303,23.638,18.195,5.442,3,1156,7244,9843678,16451292,2048,1024
13304,22.940,17.627,5.314,3,1154,7228,9836446,16537762,2048,1024
13305,23.203,17.868,5.335,3,1162,7318,9936286,16691016,2048,1024
13306,23.062,17.767,5.296,3,1162,7222,9825950,16477786,2048,1024
13307,23.287,17.947,5.340,3,1154,7210,9317278,16481260,2048,1024
13308,23.084,17.711,5.372,3,1160,7222,9312158,16439754,2048,1024
13309,23.506,18.112,5.394,3,1158,7304,9419934,16744018,2048,1024
13310,23.288,17.894,5.394,3,1154,7244,9322142,16550164,2048,1024
13311,23.146,17.860,5.286,3,1134,7132,8758942,16427526,2048,1024
13312,23.193,17.879,5.315,3,1142,7136,8754590,16369638,2048,1024
13313,23.519,18.057,5.462,3,1150,7194,8875166,16537964,2048,1024
13314,22.948,17.619,5.329,3,1146,7154,8762014,16283406,2048,1024
13315,23.082,17.751,5.331,3,1130,7148,8750750,16328530,2048,1024
13316,24.842,19.526,5.316,3,1134,7146,8771166,16318302,2048,1024
13317,24.294,18.914,5.380,3,1150,7252,8896606,16495708,2048,1024
13318,22.816,17.454,5.362,3,1150,7128,8767838,16206430,2048,1024
13319,22.739,17.427,5.312,3,1146,7096,8765022,16156942,2048,1024
13320,22.914,17.509,5.405,3,1152,7114,8786526,16257458,2048,1024
13321,23.042,17.680,5.362,3,1144,7112,8887390,16392908,2048,1024
13322,22.773,17.422,5.351,3,1144,7010,8773214,16137786,2048,1024
13323,23.135,17.749,5.386,3,1144,6998,8767070,16073526,2048,1024
13324,22.698,17.273,5.425,3,1176,7092,8790366,16071290,2048,1024
13325,23.071,17.583,5.488,3,1170,7136,8903774,16228998,2048,1024
13326,22.815,17.247,5.568,3,1158,6998,8771166,16051242,2048,1024
13327,22.881,17.490,5.390,3,1174,7056,8782942,16034090,2048,1024
13328,23.245,17.704,5.541,3,1182,7076,8789598,16003234,2048,1024
13329,23.489,17.874,5.615,3,1190,7108,8883230,16128460,2048,1024
13330,24.021,18.485,5.535,3,1202,7124,8791838,15919918,2048,1024
13331,23.669,18.193,5.475,3,1198,7098,8770078,15839782,2048,1024
13332,23.456,17.841,5.616,3,1210,7058,8786462,15904188,2048,1024
13333,25.869,20.240,5.629,3,1234,7368,9443614,16661912,2048,1024
13334,24.383,18.741,5.643,3,1224,7274,9321246,16413072,2048,1024
13335,23.186,17.585,5.601,3,1220,7266,9331486,16414416,2048,1024
13336,23.124,17.421,5.703,3,1248,7348,9347102,16426616,2048,1024
13337,23.370,17.629,5.741,3,1252,7428,9449758,16595058,2048,1024
13338,23.232,17.570,5.662,3,1254,7378,9357086,16509006,2048,1024
13339,23.129,17.424,5.704,3,1270,7402,9344286,16467642,2048,1024
13340,23.331,17.554,5.776,3,1274,7438,9339678,16437094,2048,1024
13341,23.868,18.137,5.730,3,1274,7510,9458142,16644824,2048,1024
13342,23.259,17.458,5.801,3,1298,7538,9347806,16425046,2048,1024
13343,23.428,17.595,5.834,3,1284,7450,9309150,16330820,2048,1024
13344,23.316,17.404,5.912,3,1292,7476,9334750,16364636,2048,1024
13345,24.227,18.219,6.008,3,1322,7618,9481182,16707710,2048,1024
13346,23.557,17.658,5.898,3,1314,7496,9350110,16441444,2048,1024
13347,23.404,17.481,5.922,3,1310,7476,9351134,16429040,2048,1024
13348,23.989,17.795,6.194,3,1310,7508,9345758,16399544,2048,1024
13349,23.675,17.815,5.860,3,1314,7602,9461982,16597010,2048,1024
13350,23.306,17.476,5.831,3,1312,7552,9349854,16370226,2048,1024
13351,23.500,17.677,5.823,3,1276,7402,9288926,16340334,2048,1024
13352,23.475,17.578,5.897,3,1310,7520,9346782,16429908,2048,1024
13353,23.668,17.678,5.990,3,1308,7560,9446622,16597496,2048,1024
13354,23.385,17.458,5.927,3,1298,7476,8808862,16346036,2048,1024
13355,23.729,17.615,6.114,3,1290,7430,8807070,16299470,2048,1024
13356,23.289,17.333,5.955,3,1300,7406,8830622,16303464,2048,1024
13357,25.087,19.228,5.859,3,1302,7516,8931486,16425672,2048,1024
13358,23.572,17.742,5.831,3,1266,7304,8771230,16187596,2048,1024
13359,23.621,17.593,6.028,3,1294,7352,8840862,16245414,2048,1024
13360,23.424,17.396,6.028,3,1310,7394,8843166,16208516,2048,1024
13361,23.292,17.474,5.818,3,1298,7440,8963230,16392996,2048,1024
13362,23.234,17.362,5.872,3,1292,7422,8861342,16162554,2048,1024
13363,23.347,17.549,5.797,3,1284,7394,8841886,16084658,2048,1024
13364,22.990,17.063,5.927,3,1282,7402,8834718,16031266,2048,1024
13365,23.390,17.572,5.818,3,1290,7514,8937630,16174192,2048,1024
13366,22.863,17.014,5.849,3,1298,7526,8843614,16056108,2048,1024
13367,22.930,17.187,5.743,3,1282,7480,8833630,16001864,2048,1024
13368,22.965,17.006,5.958,3,1290,7466,8842846,15978536,2048,1024
13369,23.094,17.257,5.837,3,1302,7556,8978014,16194870,2048,1024
13370,22.576,16.837,5.739,3,1292,7366,8841822,15895482,2048,1024
13371,22.589,16.783,5.806,3,1288,7346,8830558,15831266,2048,1024
13372,23.244,17.047,6.197,3,1296,7370,8853854,15836866,2048,1024
13373,23.147,17.184,5.963,3,1304,7448,8952926,15981184,2048,1024
13374,23.074,17.186,5.888,3,1302,7386,8853086,15845376,2048,1024
13375,23.258,17.439,5.819,3,1300,7488,9367134,16132848,2048,1024
13376,24.312,18.435,5.877,3,1312,7724,9901662,16657678,2048,1024
13377,23.817,17.974,5.843,3,1308,7822,10029150,16888736,2048,1024
13378,23.820,17.781,6.040,3,1312,7740,9920286,16672162,2048,1024
13379,23.619,17.829,5.791,3,1298,7666,9903646,16626420,2048,1024
13380,24.276,17.939,6.337,3,1310,7630,9900574,16609444,2048,1024
13381,23.803,17.941,5.862,3,1326,7708,10016798,16811694,2048,1024
13382,23.869,18.021,5.848,3,1318,7608,9893406,16665290,2048,1024
13383,24.365,18.401,5.964,3,1310,7636,9870878,16614554,2048,1024
13384,23.807,17.781,6.026,3,1322,7682,9896222,16650900,2048,1024
13385,24.062,18.126,5.936,3,1322,7808,10024990,16881560,2048,1024
13386,23.500,17.478,6.022,3,1314,7718,9909790,16654486,2048,1024
13387,24.127,18.290,5.837,3,1310,7658,9888798,16599208,2048,1024
13388,23.666,17.794,5.872,3,1280,7520,9818142,16577670,2048,1024
13389,24.100,18.083,6.016,3,1280,7590,9945118,16813050,2048,1024
13390,23.590,17.689,5.900,3,1310,7630,9883934,16660576,2048,1024
13391,23.667,17.791,5.876,3,1306,7610,9865694,16730566,2048,1024
13392,23.791,17.914,5.877,3,1302,7612,9866718,16692622,2048,1024
13393,24.936,19.077,5.859,3,1306,7694,9996254,16922786,2048,1024
13394,25.238,19.360,5.878,3,1304,7618,9896926,16702218,2048,1024
13395,24.770,18.872,5.898,3,1290,7648,9871326,16639732,2048,1024
13396,24.903,19.113,5.790,3,1300,7674,9882846,16624414,2048,1024
13397,24.667,18.870,5.797,3,1306,7720,9487326,16811462,2048,1024
13398,24.249,18.067,6.182,3,1304,7582,9364958,16552888,2048,1024
13399,25.245,19.206,6.040,3,1306,7608,9366494,16520926,2048,1024
13400,24.404,18.256,6.148,3,1330,7676,9389534,16638232,2048,1024
13401,23.959,17.939,6.020,3,1328,7734,9502174,16811160,2048,1024
13402,23.561,17.684,5.877,3,1320,7624,9384670,16559092,2048,1024
13403,23.574,17.668,5.907,3,1338,7696,9389982,16535114,2048,1024
13404,23.854,17.808,6.046,3,1340,7662,9397150,16512208,2048,1024
13405,23.916,17.978,5.939,3,1336,7748,9508766,16688724,2048,1024
13406,23.423,17.437,5.986,3,1352,7706,9414046,16486716,2048,1024
13407,23.712,17.608,6.104,3,1348,7624,9393054,16411128,2048,1024
13408,23.326,17.324,6.001,3,1332,7528,9342110,16370874,2048,1024
13409,24.097,17.933,6.164,3,1366,7752,9526174,16684916,2048,1024
13410,23.598,17.375,6.223,3,1358,7610,9398174,16417196,2048,1024
13411,23.881,17.732,6.149,3,1358,7622,9401246,16390468,2048,1024
13412,23.700,17.533,6.167,3,1380,7652,9433502,16418488,2048,1024
13413,23.799,17.706,6.093,3,1370,7646,9506718,16539014,2048,1024
13414,23.371,17.334,6.036,3,1366,7560,9396894,16299858,2048,1024
13415,24.452,18.296,6.156,3,1378,7638,9424798,16346590,2048,1024
13416,23.652,17.283,6.369,3,1384,7608,9421150,16302908,2048,1024
13417,23.778,17.389,6.388,3,1380,7662,9527134,16595096,2048,1024
13418,23.718,17.500,6.218,3,1388,7578,9417566,16357910,2048,1024
13419,24.355,18.218,6.137,3,1376,7698,9909598,16780472,2048,1024
13420,23.982,17.858,6.124,3,1382,7706,9916510,16779454,2048,1024
13421,24.341,18.184,6.157,3,1398,7818,10038110,16997060,2048,1024
13422,24.445,18.336,6.109,3,1388,7694,9924446,16773768,2048,1024
13423,24.773,18.562,6.211,3,1384,7688,9915230,16744552,2048,1024
13424,24.691,18.546,6.145,3,1386,7688,9932126,16758770,2048,1024
13425,24.168,18.043,6.124,3,1390,7786,10057566,16981012,2048,1024
13426,23.991,17.888,6.103,3,1382,7716,9933918,16849974,2048,1024
13427,24.180,18.116,6.064,3,1376,7730,9929566,16828548,2048,1024
13428,23.988,17.819,6.169,3,1384,7752,9934110,16821820,2048,1024
13429,24.014,17.956,6.058,3,1380,7864,10030878,16993346,2048,1024
13430,24.616,18.632,5.985,3,1372,7770,9915678,16759134,2048,1024
13431,23.718,17.619,6.099,3,1360,7756,9906462,16723840,2048,1024
13432,24.072,17.892,6.180,3,1374,7832,9922590,16743574,2048,1024
13433,26.164,19.874,6.290,3,1380,7970,10043166,16956674,2048,1024
13434,24.075,17.913,6.162,3,1374,7840,9932062,16733618,2048,1024
13435,23.860,17.802,6.058,3,1354,7776,9921822,16812660,2048,1024
13436,24.485,18.251,6.234,3,1356,7780,9916702,16788680,2048,1024
13437,24.358,18.278,6.080,3,1362,7850,10021150,16971254,2048,1024
13438,23.765,17.780,5.985,3,1354,7740,9901086,16724866,2048,1024
13439,24.099,18.026,6.073,3,1344,7702,9901342,16713718,2048,1024
13440,24.220,18.127,6.093,3,1342,7646,9396446,16716584,2048,1024
13441,24.232,18.133,6.099,3,1350,7762,9514206,16905286,2048,1024
13442,25.153,19.057,6.095,3,1348,7690,9402078,16655392,2048,1024
13443,24.102,18.120,5.982,3,1330,7658,8864990,16586122,2048,1024
13444,23.785,17.783,6.002,3,1334,7618,8852446,16640346,2048,1024
13445,23.898,17.777,6.121,3,1338,7622,8946398,16774384,2048,1024
13446,23.741,17.613,6.128,3,1338,7538,8844510,16536484,2048,1024
13447,23.718,17.733,5.985,3,1330,7548,8843486,16517692,2048,1024
13448,23.585,17.454,6.131,3,1334,7534,8849630,16486634,2048,1024
13449,23.862,17.878,5.984,3,1296,7474,8891102,16545090,2048,1024
13450,23.433,17.536,5.897,3,1324,7556,8852958,16304682,2048,1024
13451,23.212,17.358,5.854,3,1304,7554,8832222,16219818,2048,1024
13452,23.374,17.465,5.909,3,1284,7492,8778974,16220386,2048,1024
13453,23.889,18.026,5.863,3,1308,7698,8937118,16488034,2048,1024
13454,23.695,17.684,6.011,3,1306,7586,8789150,16165742,2048,1024
13455,23.468,17.545,5.923,3,1308,7536,8798366,16145498,2048,1024
13456,24.652,18.781,5.871,3,1316,7572,8820126,16145554,2048,1024
13457,25.072,19.103,5.969,3,1322,7626,8947358,16353534,2048,1024
13458,25.294,19.385,5.909,3,1316,7492,8835230,16091582,2048,1024
13459,26.095,19.772,6.323,3,1310,7486,8828574,16032586,2048,1024
13460,23.133,17.124,6.009,3,1316,7512,8835230,16001292,2048,1024
13461,24.082,17.979,6.103,3,1288,7518,8877214,16181868,2048,1024
13462,23.778,17.655,6.123,3,1316,7710,9342878,16541310,2048,1024
13463,24.021,17.977,6.045,3,1302,7664,9338014,16517202,2048,1024
13464,23.259,17.439,5.820,3,1300,7622,9322590,16464968,2048,1024
13465,24.303,18.484,5.819,3,1306,7720,9443934,16686676,2048,1024
13466,23.554,17.681,5.873,3,1302,7626,9338462,16463532,2048,1024
13467,23.508,17.761,5.747,3,1284,7568,9330782,16429926,2048,1024
13468,24.252,17.940,6.312,3,1298,7640,9357662,16467314,2048,1024
13469,24.654,18.059,6.595,3,1300,7730,9442910,16617482,2048,1024
13470,23.973,17.847,6.126,3,1312,7722,9352798,16528774,2048,1024
13471,23.723,17.974,5.749,3,1296,7704,9346654,16502872,2048,1024
13472,24.104,18.286,5.818,3,1300,7684,9339998,16471310,2048,1024
13473,23.902,18.069,5.834,3,1324,7874,9481310,16734142,2048,1024
13474,23.830,17.790,6.040,3,1316,7736,9362270,16479838,2048,1024
13475,23.908,17.988,5.920,3,1302,7680,9352286,16435936,2048,1024
13476,23.709,17.779,5.930,3,1324,7730,9384990,16485952,2048,1024
13477,24.206,18.211,5.995,3,1328,7780,9480222,16640774,2048,1024
13478,23.336,17.485,5.852,3,1326,7720,9383966,16430566,2048,1024
13479,23.746,17.667,6.079,3,1336,7762,9399838,16537722,2048,1024
13480,23.763,17.881,5.881,3,1312,7588,9329438,16483584,2048,1024
13481,24.779,18.265,6.514,3,1312,7698,9453086,16704132,2048,1024
13482,23.942,17.780,6.162,3,1324,7694,9347614,16481832,2048,1024
13483,25.044,19.038,6.007,3,1302,7620,8804382,16406178,2048,1024
13484,24.412,18.428,5.984,3,1304,7664,8814622,16387552,2048,1024
13485,24.456,18.349,6.106,3,1326,7804,8946718,16612044,2048,1024
13486,23.622,17.605,6.017,3,1320,7702,8809758,16298828,2048,1024
13487,24.378,18.300,6.079,3,1338,8070,9270558,17077236,2048,1024
13488,25.474,18.852,6.622,3,1370,8174,9385694,17394118,2048,1024
13489,25.521,19.161,6.361,3,1374,8318,9536222,17671618,2048,1024
13490,25.209,18.811,6.398,3,1410,8294,9515742,17590632,2048,1024
13491,25.270,18.958,6.313,3,1406,8330,9532126,17598348,2048,1024
13492,24.902,18.646,6.255,3,1414,8330,9517790,17537252,2048,1024
13493,26.082,19.761,6.321,3,1432,8472,9683422,17838340,2048,1024
13494,25.456,18.903,6.553,3,1430,8320,9556446,17536144,2048,1024
13495,25.280,18.869,6.411,3,1428,8426,9554398,17502750,2048,1024
13496,24.991,18.429,6.562,3,1444,8384,9520094,17383444,2048,1024
13497,25.583,19.211,6.372,3,1440,8474,9660894,17719428,2048,1024
13498,25.514,18.748,6.767,3,1442,8344,9506526,17375118,2048,1024
13499,25.308,19.018,6.290,3,1432,8290,9517534,17356270,2048,1024
13500,25.277,18.833,6.444,3,1450,8270,9484958,17250916,2048,1024
13501,25.759,18.796,6.962,3,1450,8402,9622174,17479354,2048,1024
13502,25.640,19.185,6.455,3,1452,8298,9508510,17216780,2048,1024
13503,25.253,18.800,6.453,3,1436,8266,9503390,17165750,2048,1024
13504,24.977,18.525,6.452,3,1460,8360,10047134,17465578,2048,1024
13505,26.160,19.663,6.496,3,1442,8530,10665374,18227844,2048,1024
13506,25.662,19.292,6.369,3,1446,8488,10576286,18040966,2048,1024
13507,25.763,19.506,6.257,3,1438,8464,10559902,17994272,2048,1024
13508,25.675,19.357,6.318,3,1444,8456,10575262,18014516,2048,1024
13509,26.868,20.371,6.497,3,1448,8576,10717086,18283206,2048,1024
13510,26.172,19.638,6.534,3,1450,8534,10636958,18110712,2048,1024
13511,25.880,19.582,6.298,3,1436,8506,10629534,18085714,2048,1024
13512,26.130,19.756,6.374,3,1450,8586,10667422,18152516,2048,1024
13513,26.802,20.221,6.580,3,1464,8710,10826078,18452158,2048,1024
13514,26.057,19.485,6.573,3,1430,8490,10617182,18125598,2048,1024
13515,25.874,19.549,6.325,3,1438,8544,10651998,18186422,2048,1024
13516,26.028,19.707,6.321,3,1450,8566,10634334,18138738,2048,1024
13517,27.948,21.352,6.596,3,1452,8632,10796894,18447996,2048,1024
13518,26.971,20.519,6.452,3,1452,8494,10647902,18132484,2048,1024
13519,26.950,20.487,6.462,3,1434,8368,10499422,17825030,2048,1024
13520,26.310,19.888,6.422,3,1438,8374,10513758,17834792,2048,1024
13521,26.462,20.114,6.347,3,1448,8464,10663774,18118416,2048,1024
13522,25.991,19.427,6.564,3,1454,8378,10530398,17845942,2048,1024
13523,26.122,19.547,6.575,3,1454,8390,10537310,17944746,2048,1024
13524,27.319,20.657,6.661,3,1472,8454,10558302,17976428,2048,1024
13525,25.873,19.424,6.449,3,1470,8568,10722078,18288688,2048,1024
13526,26.350,19.597,6.752,3,1466,8490,10067230,18001612,2048,1024
13527,26.047,19.623,6.424,3,1468,8554,10126622,18089178,2048,1024
13528,24.290,18.608,5.682,3,1262,7796,9703454,17186960,2048,1024
13529,29.174,22.412,6.762,3,1514,9138,10583326,18940400,2048,1024
13530,30.575,23.802,6.773,3,1574,9338,10634526,19020940,2048,1024
13531,30.688,23.865,6.824,3,1588,9380,10700574,19117830,2048,1024
13532,33.323,26.184,7.139,3,1678,9946,11143454,20083196,2048,1024
13533,32.661,25.316,7.345,3,1670,10068,11309854,20376844,2048,1024
13534,33.317,25.404,7.913,3,1890,10802,11578910,20900838,2048,1024
13535,38.730,29.946,8.785,3,2112,12764,13432094,24626288,2048,1024
13536,10.238,9.133,1.105,2,24,2236,4034302,8084046,2048,1024
13537,44.452,29.441,15.011,3,2138,12832,13528350,24755298,2048,1024
13538,10.490,9.352,1.137,2,24,2236,4034302,8084046,2048,1024
13539,43.237,28.282,14.954,3,2148,12916,13713182,24961980,2048,1024
13540,10.466,9.323,1.143,2,24,2236,4034302,8084046,2048,1024
13541,44.349,29.265,15.084,3,2198,13014,13904094,25065880,2048,1024
13542,10.367,9.249,1.119,2,24,2236,4034302,8084046,2048,1024
13543,44.488,29.212,15.276,3,2128,12582,13617374,24394910,2048,1024
13544,10.317,9.328,0.989,2,24,2236,4034302,8084046,2048,1024
13545,43.263,28.556,14.707,3,2060,12154,13285342,23506046,2048,1024
13546,10.967,9.942,1.025,2,24,2236,4034302,8084046,2048,1024
13547,42.130,27.800,14.329,3,2042,12038,13045982,23480782,2048,1024
13548,10.487,9.413,1.074,2,24,2236,4034302,8084046,2048,1024
13549,41.016,25.000,16.016,3,1998,11570,12556510,22601026,2048,1024
13550,10.486,9.395,1.091,2,24,2236,4034302,8084046,2048,1024
13551,39.416,24.704,14.712,3,1988,11506,12491486,22438910,2048,1024
13552,10.547,9.353,1.194,2,24,2236,4034302,8084046,2048,1024
13553,37.861,23.458,14.403,3,2014,11470,12341982,22171384,2048,1024
13554,10.556,9.626,0.930,2,24,2236,4034302,8084046,2048,1024
13555,37.601,23.574,14.028,3,1990,11310,12249822,21954548,2048,1024
13556,10.288,9.312,0.976,2,24,2236,4034302,8084046,2048,1024
13557,37.098,22.805,14.294,3,1982,11154,12039134,21500064,2048,1024
13558,10.108,9.137,0.972,2,24,2236,4034302,8084046,2048,1024
13559,38.640,23.886,14.753,3,2042,11310,12084382,21558578,2048,1024
13560,10.995,9.869,1.126,2,24,2236,4034302,8084046,2048,1024
13561,38.088,24.047,14.042,3,2064,11402,12504222,21794006,2048,1024
13562,9.961,9.030,0.931,2,24,2236,4034302,8084046,2048,1024
13563,38.749,23.869,14.880,3,2072,11558,12638366,22043154,2048,1024
13564,10.449,9.514,0.935,2,24,2236,4034302,8084046,2048,1024
13565,38.244,23.529,14.715,3,2116,11654,12571806,22042346,2048,1024
13566,10.227,9.303,0.924,2,24,2236,4034302,8084046,2048,1024
13567,38.226,23.308,14.918,3,2122,11594,12498078,21886432,2048,1024
13568,10.038,9.037,1.001,2,24,2236,4034302,8084046,2048,1024
13569,38.298,23.108,15.190,3,2132,11598,12485534,21852668,2048,1024
13570,10.146,9.184,0.962,2,24,2236,4034302,8084046,2048,1024
13571,39.068,23.893,15.175,3,2202,11998,12770974,22401324,2048,1024
13572,10.494,9.564,0.930,2,24,2236,4034302,8084046,2048,1024
13573,39.557,23.536,16.021,3,2200,11850,12553374,21964280,2048,1024
13574,10.964,10.006,0.958,2,24,2236,4034302,8084046,2048,1024
13575,39.439,24.703,14.736,3,2186,11774,12524638,21888830,2048,1024
13576,10.709,9.778,0.930,2,24,2236,4034302,8084046,2048,1024
13577,39.806,24.854,14.952,3,2264,12088,12747870,22316470,2048,1024
13578,10.852,9.881,0.971,2,24,2236,4034302,8084046,2048,1024
13579,38.194,23.760,14.433,3,2176,11844,12735070,22225488,2048,1024
13580,10.195,9.264,0.931,2,24,2236,4034302,8084046,2048,1024
13581,36.807,22.232,14.574,3,1996,11066,12228958,21313298,2048,1024
13582,10.251,9.293,0.957,2,24,2236,4034302,8084046,2048,1024
13583,38.027,23.315,14.712,3,1888,10914,12299358,21471294,2048,1024
13584,10.198,9.259,0.938,2,24,2236,4034302,8084046,2048,1024
13585,36.644,22.608,14.036,3,1848,10844,12249182,21354026,2048,1024
13586,30.764,23.009,7.755,3,1846,10950,12405278,21634854,2048,1024
13587,30.973,22.916,8.057,3,1890,11030,12358686,21532262,2048,1024
13588,30.301,22.557,7.744,3,1798,10656,12185630,21162332,2048,1024
13589,30.867,21.910,8.957,3,1788,10640,12168990,21123524,2048,1024
13590,30.730,22.940,7.790,3,1850,10974,11931166,21632858,2048,1024
13591,29.946,22.200,7.746,3,1776,10598,11633630,21026682,2048,1024
13592,29.992,22.366,7.626,3,1752,10530,11604190,21110588,2048,1024
13593,29.425,21.689,7.736,3,1792,10530,11509726,20908564,2048,1024
13594,29.629,22.140,7.489,3,1730,10374,11031006,20938132,2048,1024
13595,29.531,21.623,7.908,3,1720,10230,10876382,20598900,2048,1024
13596,29.581,21.794,7.786,3,1728,10106,10688222,20188660,2048,1024
13597,30.258,22.902,7.355,3,1680,9880,10554334,19876548,2048,1024
13598,29.276,21.632,7.644,3,1692,10036,10719710,20159114,2048,1024
13599,28.457,20.848,7.609,3,1696,9802,10386142,19456638,2048,1024
13600,27.850,20.639,7.211,3,1620,9464,10212062,19062060,2048,1024
13601,27.871,20.522,7.349,3,1614,9456,10207454,19129408,2048,1024
13602,29.052,21.249,7.803,3,1656,9542,10253726,19174224,2048,1024
13603,28.735,21.601,7.134,3,1594,9152,9970334,18572126,2048,1024
13604,27.622,20.228,7.393,3,1586,9078,9953950,18492542,2048,1024
13605,27.696,20.268,7.428,3,1606,9090,9980318,18509314,2048,1024
13606,27.309,20.225,7.084,3,1558,8984,10042270,18578440,2048,1024
13607,26.213,19.190,7.023,3,1556,8856,9848478,18164066,2048,1024
