frame,total_ms,raster_ms,other_ms,flushes,tris,binned,area_px,bbox_px,tw,th
9758,11.401,10.163,1.238,2,24,2236,4034302,8084046,2048,1024
9759,43.686,28.579,15.107,6,2286,15418,11671806,21872242,2048,1024
9760,11.611,10.113,1.498,2,24,2236,4034302,8084046,2048,1024
9761,43.743,28.804,14.939,6,2258,15366,11670014,21831534,2048,1024
9762,12.067,11.058,1.009,2,24,2236,4034302,8084046,2048,1024
9763,40.545,26.443,14.102,6,2242,15416,11735038,21966282,2048,1024
9764,10.889,9.869,1.020,2,24,2236,4034302,8084046,2048,1024
9765,42.517,27.421,15.096,6,2226,15476,11821822,22140614,2048,1024
9766,11.324,10.360,0.964,2,24,2236,4034302,8084046,2048,1024
9767,41.800,27.067,14.733,6,2198,15328,11671550,21821790,2048,1024
9768,11.840,10.440,1.400,2,24,2236,4034302,8084046,2048,1024
9769,38.856,24.945,13.911,6,2110,14942,11387390,21222746,2048,1024
9770,10.857,9.844,1.012,2,24,2236,4034302,8084046,2048,1024
9771,39.760,25.253,14.508,6,2098,14938,11495166,21377574,2048,1024
9772,10.758,9.725,1.034,2,24,2236,4034302,8084046,2048,1024
9773,40.429,25.735,14.694,6,2084,15064,11731198,21793268,2048,1024
9774,12.023,10.909,1.115,2,24,2236,4034302,8084046,2048,1024
9775,39.312,25.942,13.370,6,2070,14824,11542526,21399500,2048,1024
9776,10.911,9.933,0.979,2,24,2236,4034302,8084046,2048,1024
9777,40.090,25.689,14.401,6,2056,14812,11639806,21525422,2048,1024
9778,11.402,10.436,0.966,2,24,2236,4034302,8084046,2048,1024
9779,39.459,25.567,13.891,6,2052,14688,11561726,21291454,2048,1024
9780,11.508,10.549,0.959,2,24,2236,4034302,8084046,2048,1024
9781,39.740,26.092,13.649,6,2028,14670,11681278,21625358,2048,1024
9782,10.871,9.839,1.032,2,24,2236,4034302,8084046,2048,1024
9783,40.245,25.914,14.331,6,2008,14528,11588350,21442858,2048,1024
9784,10.636,9.666,0.970,2,24,2236,4034302,8084046,2048,1024
9785,39.804,25.391,14.413,6,1994,14518,11616510,21403140,2048,1024
9786,10.764,9.741,1.023,2,24,2236,4034302,8084046,2048,1024
9787,40.631,26.311,14.319,6,2010,14764,12298238,22050362,2048,1024
9788,11.450,10.477,0.974,2,24,2236,4034302,8084046,2048,1024
9789,41.863,28.177,13.686,6,2002,14984,12951550,22732018,2048,1024
9790,10.666,9.682,0.984,2,24,2236,4034302,8084046,2048,1024
9791,41.183,26.823,14.360,6,1984,14774,12755198,22308566,2048,1024
9792,10.707,9.668,1.040,2,24,2236,4034302,8084046,2048,1024
9793,40.862,26.478,14.383,6,1978,14822,12863742,22463560,2048,1024
9794,10.699,9.744,0.955,2,24,2236,4034302,8084046,2048,1024
9795,40.918,26.686,14.232,6,1978,14820,12893182,22488592,2048,1024
9796,10.842,9.855,0.987,2,24,2236,4034302,8084046,2048,1024
9797,40.700,26.440,14.260,6,1962,14806,12903166,22489204,2048,1024
9798,10.950,9.883,1.066,2,24,2236,4034302,8084046,2048,1024
9799,41.837,27.572,14.265,6,1962,14694,12837886,22432182,2048,1024
9800,11.855,10.779,1.076,2,24,2236,4034302,8084046,2048,1024
9801,40.945,27.826,13.118,6,1904,14536,12795134,22282940,2048,1024
9802,12.290,11.056,1.234,2,24,2236,4034302,8084046,2048,1024
9803,41.592,28.832,12.760,6,1900,14430,12596734,21983592,2048,1024
9804,10.761,9.735,1.025,2,24,2236,4034302,8084046,2048,1024
9805,35.126,22.758,12.369,3,1400,8886,11302142,19042712,2048,1024
9806,11.802,10.579,1.223,2,24,2236,4034302,8084046,2048,1024
9807,32.696,21.449,11.247,3,1360,8378,10806270,18010018,2048,1024
9808,29.485,23.108,6.377,3,1358,8336,10752510,17836514,2048,1024
9809,27.979,21.516,6.463,3,1370,8332,10793470,17881146,2048,1024
9810,29.897,23.334,6.563,3,1346,8288,10730238,17776206,2048,1024
9811,27.880,21.281,6.599,3,1338,8184,10578942,17497914,2048,1024
9812,26.766,20.535,6.231,3,1326,8156,10603518,17568898,2048,1024
9813,26.261,20.078,6.183,3,1324,8106,10564606,17538116,2048,1024
9814,26.816,20.308,6.508,3,1314,8050,10544382,17447428,2048,1024
9815,28.090,21.920,6.170,3,1318,7954,10503934,17282436,2048,1024
9816,25.418,19.306,6.112,3,1314,7902,10497022,17207112,2048,1024
9817,26.116,19.899,6.217,3,1322,7878,10530302,17230246,2048,1024
9818,25.481,19.392,6.089,3,1304,7816,10407166,16941096,2048,1024
9819,26.041,19.887,6.154,3,1298,7690,9837310,16755302,2048,1024
9820,25.620,19.608,6.013,3,1262,7586,9795582,16736862,2048,1024
9821,25.751,19.771,5.979,3,1294,7594,9751294,16579502,2048,1024
9822,26.543,20.477,6.066,3,1292,7618,9779454,16610752,2048,1024
9823,24.795,18.821,5.974,3,1294,7662,9716222,16496240,2048,1024
9824,24.045,18.142,5.903,3,1280,7618,9709054,16566290,2048,1024
9825,25.729,19.761,5.968,3,1282,7604,9773822,16628926,2048,1024
9826,25.190,19.242,5.948,3,1276,7698,9810430,16638626,2048,1024
9827,24.260,18.338,5.922,3,1282,7602,9685502,16367504,2048,1024
9828,23.963,17.945,6.018,3,1268,7514,9483774,16083846,2048,1024
9829,23.842,17.909,5.933,3,1270,7502,9473278,16154950,2048,1024
9830,24.033,18.183,5.850,3,1270,7516,9471742,16141260,2048,1024
9831,23.942,17.960,5.982,3,1242,7316,9393918,16011538,2048,1024
9832,23.656,18.073,5.582,3,1208,7216,9344254,15869624,2048,1024
9833,23.274,17.699,5.575,3,1190,7162,9325054,15802404,2048,1024
9834,23.042,17.575,5.467,3,1148,6992,9239038,15625946,2048,1024
9835,22.897,17.619,5.278,3,1122,6926,9190142,15487208,2048,1024
9836,22.407,17.230,5.176,3,1102,6738,9016830,15102250,2048,1024
9837,22.686,17.424,5.262,3,1104,6720,8952574,15044736,2048,1024
9838,22.572,17.236,5.336,3,1098,6724,9009150,15217114,2048,1024
9839,23.111,17.891,5.220,3,1112,6756,9026814,15198358,2048,1024
9840,23.341,18.142,5.200,3,1102,6692,9009406,15111388,2048,1024
9841,23.232,17.949,5.283,3,1110,6866,9549310,15550070,2048,1024
9842,22.984,17.655,5.330,3,1108,6824,9548798,15550988,2048,1024
9843,22.759,17.388,5.372,3,1108,6790,9514750,15513830,2048,1024
9844,22.813,17.472,5.341,3,1106,6844,9563902,15573946,2048,1024
9845,23.243,18.022,5.221,3,1110,6918,9631230,15665868,2048,1024
9846,22.967,17.774,5.193,3,1094,6856,9605118,15609002,2048,1024
9847,23.532,18.244,5.288,3,1100,6834,9583870,15630632,2048,1024
9848,22.808,17.640,5.168,3,1104,6830,9568254,15541354,2048,1024
9849,23.054,17.906,5.148,3,1108,6828,9584638,15530398,2048,1024
9850,22.471,17.318,5.153,3,1088,6754,9499902,15329514,2048,1024
9851,22.610,17.534,5.076,3,1094,6700,9494270,15295600,2048,1024
9852,22.018,16.917,5.101,3,1086,6646,9463294,15171082,2048,1024
9853,22.312,17.087,5.226,3,1090,6634,9464574,15118338,2048,1024
9854,22.048,16.877,5.171,3,1076,6588,9384958,14922690,2048,1024
9855,21.726,16.619,5.107,3,1064,6394,9142014,14548530,2048,1024
9856,21.718,16.865,4.854,3,1038,6346,9067006,14563392,2048,1024
9857,22.233,17.302,4.931,3,1040,6352,9051646,14555072,2048,1024
9858,21.591,16.560,5.030,3,1028,6264,8971518,14362884,2048,1024
9859,23.418,18.462,4.956,3,1036,6248,8974846,14343156,2048,1024
9860,26.346,20.820,5.526,7,1102,7040,10074622,16520322,2048,1024
9861,24.976,19.425,5.551,7,1118,7062,9993214,16523176,2048,1024
9862,26.392,20.914,5.477,7,1134,7126,9538302,16633146,2048,1024
9863,25.933,20.191,5.742,7,1166,7206,9572862,16684794,2048,1024
9864,27.086,21.402,5.685,7,1150,7222,9581566,16787552,2048,1024
9865,26.500,20.613,5.888,7,1206,7398,9153278,16930618,2048,1024
9866,26.615,20.778,5.837,7,1210,7476,9211646,17012646,2048,1024
9867,26.367,20.237,6.130,7,1242,7522,9242366,17037098,2048,1024
9868,27.452,21.327,6.125,7,1264,7670,9328382,17170164,2048,1024
9869,26.943,20.715,6.228,7,1294,7806,9340926,17167670,2048,1024
9870,27.084,20.918,6.166,7,1312,7976,9425662,17303460,2048,1024
9871,27.746,21.419,6.327,7,1342,8060,9465086,17346218,2048,1024
9872,28.183,21.785,6.398,7,1354,8134,9541886,17463896,2048,1024
9873,27.979,21.422,6.557,7,1344,8060,9458174,17385038,2048,1024
9874,28.447,21.915,6.531,7,1384,8276,9581054,17600240,2048,1024
9875,29.102,22.432,6.670,7,1414,8360,9615614,17638820,2048,1024
9876,29.310,22.643,6.667,7,1424,8406,9699326,17770202,2048,1024
9877,29.572,22.581,6.991,7,1448,8392,9725694,17786858,2048,1024
9878,29.729,22.842,6.887,7,1456,8476,9800958,17905062,2048,1024
9879,31.323,24.231,7.092,7,1492,8566,9850110,17972282,2048,1024
9880,31.953,24.890,7.063,7,1512,8644,9934590,18109662,2048,1024
9881,34.043,26.614,7.429,7,1532,8668,9955582,18118114,2048,1024
9882,31.640,24.520,7.120,7,1540,8760,10030334,18319140,2048,1024
9883,31.985,24.752,7.233,7,1572,8842,10069758,18364436,2048,1024
9884,32.337,25.027,7.309,7,1590,9086,10675966,18941332,2048,1024
9885,33.158,25.730,7.428,7,1616,9156,10711550,18993420,2048,1024
9886,32.783,25.184,7.599,7,1634,9300,10796286,19152546,2048,1024
9887,33.999,26.527,7.473,7,1662,9376,10832894,19212118,2048,1024
9888,33.769,26.157,7.612,7,1674,9490,10919678,19371292,2048,1024
9889,33.481,25.838,7.643,7,1698,9578,10956542,19398804,2048,1024
9890,33.475,25.820,7.656,7,1712,9714,11038462,19552264,2048,1024
9891,34.731,26.519,8.212,7,1748,9794,11080190,19723326,2048,1024
9892,34.341,26.419,7.922,7,1762,9878,11160062,19872982,2048,1024
9893,34.681,26.597,8.085,7,1796,9946,11198206,19932870,2048,1024
9894,34.592,26.430,8.162,7,1840,10192,11347198,20227810,2048,1024
9895,10.722,9.798,0.924,2,24,2236,4034302,8084046,2048,1024
9896,40.191,26.289,13.902,7,1868,10230,11378430,20280342,2048,1024
9897,39.032,30.617,8.415,7,1900,10424,11497470,20508168,2048,1024
9898,10.624,9.701,0.923,2,24,2236,4034302,8084046,2048,1024
9899,41.563,27.327,14.235,7,1930,10500,11531006,20563318,2048,1024
9900,10.631,9.673,0.958,2,24,2236,4034302,8084046,2048,1024
9901,42.499,28.188,14.311,7,1950,10638,11646974,20787480,2048,1024
9902,10.532,9.612,0.921,2,24,2236,4034302,8084046,2048,1024
9903,42.745,28.255,14.490,7,1978,10756,11678974,20837628,2048,1024
9904,10.740,9.757,0.983,2,24,2236,4034302,8084046,2048,1024
9905,43.610,29.226,14.384,7,2012,10942,11807230,21176252,2048,1024
9906,11.036,10.100,0.935,2,24,2236,4034302,8084046,2048,1024
9907,44.500,29.623,14.877,7,2042,11094,11847166,21238914,2048,1024
9908,10.719,9.768,0.950,2,24,2236,4034302,8084046,2048,1024
9909,44.797,30.217,14.579,7,2066,11228,11952382,21436606,2048,1024
9910,10.654,9.691,0.963,2,24,2236,4034302,8084046,2048,1024
9911,45.314,30.414,14.899,7,2092,11354,11985662,21488304,2048,1024
9912,11.708,10.676,1.033,2,24,2236,4034302,8084046,2048,1024
9913,44.562,30.679,13.883,7,2124,11476,12113150,21730888,2048,1024
9914,10.827,9.702,1.125,2,24,2236,4034302,8084046,2048,1024
9915,45.640,30.780,14.861,7,2146,11574,11622910,21767172,2048,1024
9916,11.507,10.377,1.130,2,24,2236,4034302,8084046,2048,1024
9917,45.056,30.590,14.466,7,2168,11724,11744510,21977436,2048,1024
9918,10.950,9.828,1.122,2,24,2236,4034302,8084046,2048,1024
9919,46.038,31.080,14.959,7,2196,11760,11778814,22012996,2048,1024
9920,10.735,9.670,1.065,2,24,2236,4034302,8084046,2048,1024
9921,46.217,30.961,15.257,7,2220,11820,11826174,22074458,2048,1024
9922,11.123,9.881,1.242,2,24,2236,4034302,8084046,2048,1024
9923,45.544,30.322,15.222,7,2258,11882,11877374,22232842,2048,1024
9924,11.024,9.874,1.150,2,24,2236,4034302,8084046,2048,1024
9925,46.286,30.967,15.319,7,2282,11936,11934462,22313398,2048,1024
9926,10.788,9.725,1.063,2,24,2236,4034302,8084046,2048,1024
9927,49.404,33.887,15.517,7,2304,12026,11956478,22322908,2048,1024
9928,10.709,9.601,1.107,2,24,2236,4034302,8084046,2048,1024
9929,47.240,31.310,15.929,7,2334,12198,12017918,22412554,2048,1024
9930,10.761,9.620,1.142,2,24,2236,4034302,8084046,2048,1024
9931,47.221,31.781,15.440,7,2268,11982,11933438,22197356,2048,1024
9932,11.609,10.487,1.123,2,24,2236,4034302,8084046,2048,1024
9933,44.914,30.246,14.668,7,2282,12058,11972350,22240542,2048,1024
9934,11.420,10.292,1.128,2,24,2236,4034302,8084046,2048,1024
9935,43.337,28.716,14.621,7,2228,11874,11911422,22079972,2048,1024
9936,11.436,9.877,1.560,2,24,2236,4034302,8084046,2048,1024
9937,45.500,30.243,15.257,7,2252,11942,11967230,22157950,2048,1024
9938,10.836,9.673,1.163,2,24,2236,4034302,8084046,2048,1024
9939,44.407,29.319,15.087,7,2162,11620,11841022,21964040,2048,1024
9940,10.630,9.692,0.939,2,24,2236,4034302,8084046,2048,1024
9941,45.813,30.637,15.175,7,2210,11770,11955198,22146356,2048,1024
9942,11.082,10.130,0.953,2,24,2236,4034302,8084046,2048,1024
9943,51.266,34.189,17.077,7,2698,13862,12829182,23915772,2048,1024
9944,10.645,9.667,0.978,2,24,2236,4034302,8084046,2048,1024
9945,51.974,34.985,16.989,7,2730,13954,12952318,24129340,2048,1024
9946,10.799,9.753,1.046,2,24,2236,4034302,8084046,2048,1024
9947,52.662,35.982,16.680,7,2670,13812,12936190,24054576,2048,1024
9948,11.902,10.886,1.016,2,24,2236,4034302,8084046,2048,1024
9949,52.442,36.638,15.805,7,2702,13900,13035006,24219232,2048,1024
9950,10.625,9.701,0.924,2,24,2236,4034302,8084046,2048,1024
9951,50.659,33.903,16.756,7,2652,13728,12981502,24070862,2048,1024
9952,10.845,9.818,1.027,2,24,2236,4034302,8084046,2048,1024
9953,50.129,33.450,16.678,7,2674,13804,13070846,24214742,2048,1024
9954,10.576,9.647,0.929,2,24,2236,4034302,8084046,2048,1024
9955,50.462,33.812,16.650,7,2644,13668,12931838,23890072,2048,1024
9956,10.862,9.771,1.091,2,24,2236,4034302,8084046,2048,1024
9957,50.259,33.614,16.645,7,2650,13738,13458686,24298238,2048,1024
9958,10.726,9.762,0.964,2,24,2236,4034302,8084046,2048,1024
9959,51.098,34.497,16.600,7,2664,13904,14023422,24764842,2048,1024
9960,11.101,9.926,1.175,2,24,2236,4034302,8084046,2048,1024
9961,49.241,32.522,16.718,7,2682,13952,14100222,24914782,2048,1024
9962,10.743,9.738,1.005,2,24,2236,4034302,8084046,2048,1024
9963,48.414,31.875,16.539,7,2636,13856,14053886,24794320,2048,1024
9964,11.014,9.999,1.015,2,24,2236,4034302,8084046,2048,1024
9965,48.665,32.219,16.447,7,2656,13846,14122238,24922046,2048,1024
9966,11.780,10.741,1.040,2,24,2236,4034302,8084046,2048,1024
9967,46.885,31.386,15.499,7,2608,13742,14076158,24811704,2048,1024
9968,11.345,10.286,1.059,2,24,2236,4034302,8084046,2048,1024
9969,50.686,34.569,16.118,7,2632,13842,14150654,24949832,2048,1024
9970,10.999,9.980,1.019,2,24,2236,4034302,8084046,2048,1024
9971,48.477,32.248,16.229,7,2596,13734,14127102,24875420,2048,1024
9972,11.154,10.187,0.967,2,24,2236,4034302,8084046,2048,1024
9973,49.733,33.660,16.073,7,2606,13802,14177278,24960486,2048,1024
9974,10.711,9.743,0.969,2,24,2236,4034302,8084046,2048,1024
9975,53.026,36.465,16.560,7,2568,13682,14188286,25094266,2048,1024
9976,11.144,10.072,1.072,2,24,2236,4034302,8084046,2048,1024
9977,49.952,33.401,16.551,7,2588,13808,14240254,25189436,2048,1024
9978,11.486,10.367,1.119,2,24,2236,4034302,8084046,2048,1024
9979,50.608,34.145,16.463,7,2556,13732,14212862,25105646,2048,1024
9980,10.905,9.928,0.977,2,24,2236,4034302,8084046,2048,1024
9981,51.573,35.316,16.256,7,2552,13692,14249214,25159918,2048,1024
9982,11.488,10.528,0.960,2,24,2236,4034302,8084046,2048,1024
9983,49.688,34.122,15.566,7,2536,13616,14232062,25109102,2048,1024
9984,11.244,10.302,0.942,2,24,2236,4034302,8084046,2048,1024
9985,48.432,32.249,16.183,7,2556,13732,14303486,25234186,2048,1024
9986,10.723,9.787,0.936,2,24,2236,4034302,8084046,2048,1024
9987,48.387,32.206,16.182,7,2532,13604,14275326,25152802,2048,1024
9988,10.595,9.618,0.978,2,24,2236,4034302,8084046,2048,1024
9989,48.578,31.987,16.591,7,2534,13690,14359038,25330228,2048,1024
9990,10.751,9.771,0.980,2,24,2236,4034302,8084046,2048,1024
9991,47.981,31.852,16.128,7,2526,13580,14356222,25280174,2048,1024
9992,10.813,9.707,1.106,2,24,2236,4034302,8084046,2048,1024
9993,47.958,31.691,16.267,7,2526,13598,14378494,25401768,2048,1024
9994,10.865,9.947,0.918,2,24,2236,4034302,8084046,2048,1024
9995,47.505,31.605,15.901,7,2508,13544,14331390,25254134,2048,1024
9996,10.729,9.783,0.946,2,24,2236,4034302,8084046,2048,1024
9997,47.351,31.081,16.271,7,2518,13588,14361854,25289320,2048,1024
9998,11.009,10.038,0.971,2,24,2236,4034302,8084046,2048,1024
9999,46.476,30.628,15.848,7,2478,13466,14313470,25177334,2048,1024
10000,10.602,9.642,0.960,2,24,2236,4034302,8084046,2048,1024
10001,46.528,30.318,16.210,7,2486,13492,13845758,25231222,2048,1024
10002,10.759,9.799,0.960,2,24,2236,4034302,8084046,2048,1024
10003,46.433,30.528,15.905,7,2462,13460,13796862,25104244,2048,1024
10004,10.663,9.735,0.929,2,24,2236,4034302,8084046,2048,1024
10005,46.041,30.019,16.022,7,2474,13496,13802494,25097078,2048,1024
10006,10.635,9.660,0.975,2,24,2236,4034302,8084046,2048,1024
10007,46.015,29.974,16.041,7,2456,13424,13726206,24915916,2048,1024
10008,10.771,9.761,1.009,2,24,2236,4034302,8084046,2048,1024
10009,46.834,30.863,15.972,7,2446,13268,13597950,24601576,2048,1024
10010,10.668,9.730,0.938,2,24,2236,4034302,8084046,2048,1024
10011,47.731,31.765,15.966,7,2440,13138,13596926,24623344,2048,1024
10012,10.955,9.970,0.986,2,24,2236,4034302,8084046,2048,1024
10013,43.768,28.301,15.467,5,2368,12312,12524542,22426764,2048,1024
10014,10.640,9.695,0.945,2,24,2236,4034302,8084046,2048,1024
10015,44.667,28.912,15.755,5,2350,12304,12512766,22350902,2048,1024
10016,10.807,9.831,0.975,2,24,2236,4034302,8084046,2048,1024
10017,43.198,27.782,15.416,5,2316,12194,12348926,22085776,2048,1024
10018,11.259,10.331,0.928,2,24,2236,4034302,8084046,2048,1024
10019,43.253,28.452,14.801,5,2286,12160,12326654,21991248,2048,1024
10020,11.138,10.164,0.975,2,24,2236,4034302,8084046,2048,1024
10021,41.934,27.139,14.796,5,2262,11950,12179198,21660408,2048,1024
10022,10.579,9.654,0.925,2,24,2236,4034302,8084046,2048,1024
10023,43.060,27.838,15.221,5,2244,11858,12163070,21585596,2048,1024
10024,10.654,9.734,0.920,2,24,2236,4034302,8084046,2048,1024
10025,41.900,26.872,15.028,5,2224,11710,12051454,21304728,2048,1024
10026,10.795,9.840,0.955,2,24,2236,4034302,8084046,2048,1024
10027,41.513,26.529,14.984,5,2208,11620,12000510,21239278,2048,1024
10028,10.841,9.886,0.956,2,24,2236,4034302,8084046,2048,1024
10029,41.205,26.480,14.725,5,2178,11434,11809022,21035462,2048,1024
10030,11.235,9.871,1.364,2,24,2236,4034302,8084046,2048,1024
10031,40.635,26.005,14.630,5,2160,11336,11795966,20975412,2048,1024
10032,10.819,9.886,0.933,2,24,2236,4034302,8084046,2048,1024
10033,41.199,26.403,14.796,5,2136,11188,11676158,20715752,2048,1024
10034,10.723,9.766,0.957,2,24,2236,4034302,8084046,2048,1024
10035,41.376,26.796,14.581,5,2112,11110,11653886,20638772,2048,1024
10036,11.532,10.588,0.944,2,24,2236,4034302,8084046,2048,1024
10037,39.330,25.694,13.635,5,2066,10958,11553534,20434948,2048,1024
10038,11.752,10.816,0.936,2,24,2236,4034302,8084046,2048,1024
10039,37.462,24.188,13.274,5,2038,10896,11498494,20300550,2048,1024
10040,10.613,9.688,0.925,2,24,2236,4034302,8084046,2048,1024
10041,38.037,23.639,14.398,5,2022,10746,11380734,20039788,2048,1024
10042,10.544,9.611,0.933,2,24,2236,4034302,8084046,2048,1024
10043,37.035,22.832,14.203,5,2000,10672,11361534,19984936,2048,1024
10044,10.737,9.653,1.084,2,24,2236,4034302,8084046,2048,1024
10045,37.218,23.181,14.037,5,1958,10624,11718910,20170234,2048,1024
10046,10.566,9.661,0.905,2,24,2236,4034302,8084046,2048,1024
10047,36.931,22.872,14.059,5,1974,10698,11766270,20254826,2048,1024
10048,10.837,9.899,0.938,2,24,2236,4034302,8084046,2048,1024
10049,37.080,23.280,13.801,5,1954,10574,11682302,20081722,2048,1024
10050,11.877,10.488,1.389,2,24,2236,4034302,8084046,2048,1024
10051,36.052,22.882,13.169,5,1940,10506,11670270,20047500,2048,1024
10052,11.261,10.332,0.930,2,24,2236,4034302,8084046,2048,1024
10053,36.600,23.244,13.356,5,1924,10404,11585278,19875406,2048,1024
10054,10.574,9.643,0.931,2,24,2236,4034302,8084046,2048,1024
10055,36.249,22.404,13.846,5,1916,10380,11577086,19836482,2048,1024
10056,10.627,9.678,0.949,2,24,2236,4034302,8084046,2048,1024
10057,35.240,21.737,13.503,5,1820,10014,11338494,19359694,2048,1024
10058,10.730,9.754,0.976,2,24,2236,4034302,8084046,2048,1024
10059,35.144,22.148,12.996,5,1720,9648,11186942,19034106,2048,1024
10060,10.810,9.886,0.925,2,24,2236,4034302,8084046,2048,1024
10061,33.567,20.866,12.702,5,1610,9194,10927870,18497854,2048,1024
10062,10.691,9.613,1.078,2,24,2236,4034302,8084046,2048,1024
10063,33.030,20.627,12.403,5,1480,8658,10686206,18116952,2048,1024
10064,10.682,9.783,0.900,2,24,2236,4034302,8084046,2048,1024
10065,32.287,20.182,12.105,5,1426,8420,10525438,17789130,2048,1024
10066,10.608,9.708,0.900,2,24,2236,4034302,8084046,2048,1024
10067,50.993,35.285,15.708,5,2524,13150,14734590,24955622,2048,1024
10068,10.647,9.649,0.997,2,24,2236,4034302,8084046,2048,1024
10069,49.129,33.361,15.768,5,2482,13076,14766846,25055550,2048,1024
10070,11.232,10.079,1.153,2,24,2236,4034302,8084046,2048,1024
10071,48.561,33.335,15.225,5,2504,13258,15005438,25495962,2048,1024
10072,10.695,9.759,0.936,2,24,2236,4034302,8084046,2048,1024
10073,47.592,31.750,15.843,5,2482,12890,14521086,24496544,2048,1024
10074,10.691,9.750,0.940,2,24,2236,4034302,8084046,2048,1024
10075,49.232,33.617,15.615,5,2484,12972,14666494,24661482,2048,1024
10076,10.754,9.789,0.965,2,24,2236,4034302,8084046,2048,1024
10077,48.970,33.542,15.428,5,2452,12902,14176510,24751226,2048,1024
10078,11.255,9.926,1.330,2,24,2236,4034302,8084046,2048,1024
10079,47.817,32.521,15.296,5,2442,12836,14231806,24934868,2048,1024
10080,10.737,9.765,0.971,2,24,2236,4034302,8084046,2048,1024
10081,47.503,32.108,15.395,5,2388,12648,13943038,24470918,2048,1024
10082,11.024,9.722,1.302,2,24,2236,4034302,8084046,2048,1024
10083,47.869,32.467,15.402,5,2414,12818,14052862,24660790,2048,1024
10084,10.695,9.782,0.913,2,24,2236,4034302,8084046,2048,1024
10085,49.027,33.484,15.543,5,2398,12744,14065150,24643604,2048,1024
10086,10.594,9.646,0.949,2,24,2236,4034302,8084046,2048,1024
10087,48.750,33.322,15.428,5,2400,12732,13536766,24583568,2048,1024
10088,10.695,9.701,0.994,2,24,2236,4034302,8084046,2048,1024
10089,48.619,32.580,16.040,5,2380,12608,13495550,24487398,2048,1024
10090,11.426,10.453,0.973,2,24,2236,4034302,8084046,2048,1024
10091,47.627,32.737,14.891,5,2378,12582,13466878,24432864,2048,1024
10092,11.426,10.478,0.948,2,24,2236,4034302,8084046,2048,1024
10093,48.714,34.058,14.656,5,2364,12512,13446142,24413124,2048,1024
10094,11.133,10.136,0.996,2,24,2236,4034302,8084046,2048,1024
10095,47.489,32.487,15.002,5,2352,12490,13356798,24205342,2048,1024
10096,10.730,9.796,0.934,2,24,2236,4034302,8084046,2048,1024
10097,47.062,31.961,15.102,5,2314,12554,13397502,24341966,2048,1024
10098,10.651,9.707,0.944,2,24,2236,4034302,8084046,2048,1024
10099,47.603,32.328,15.274,5,2264,12540,13552126,24790244,2048,1024
10100,10.854,9.787,1.067,2,24,2236,4034302,8084046,2048,1024
10101,48.948,34.022,14.926,5,2280,12562,13590526,24848270,2048,1024
10102,10.776,9.636,1.139,2,24,2236,4034302,8084046,2048,1024
10103,46.897,31.868,15.030,5,2270,12658,13775102,25229218,2048,1024
10104,10.936,9.752,1.185,2,24,2236,4034302,8084046,2048,1024
10105,46.265,31.393,14.872,5,2248,12504,13586430,24862740,2048,1024
10106,10.737,9.681,1.056,2,24,2236,4034302,8084046,2048,1024
10107,46.554,31.561,14.993,5,2252,12500,13667326,24987686,2048,1024
10108,10.822,9.709,1.113,2,24,2236,4034302,8084046,2048,1024
10109,46.544,31.228,15.316,5,2236,12392,13671422,24955944,2048,1024
10110,10.968,9.869,1.099,2,24,2236,4034302,8084046,2048,1024
10111,45.827,31.101,14.726,5,2220,12412,13702654,24994402,2048,1024
10112,11.009,9.805,1.204,2,24,2236,4034302,8084046,2048,1024
10113,45.517,30.804,14.713,5,2194,12398,13861886,25273480,2048,1024
10114,10.821,9.651,1.171,2,24,2236,4034302,8084046,2048,1024
10115,46.525,31.532,14.993,5,2200,12544,14029310,25722388,2048,1024
10116,10.616,9.630,0.986,2,24,2236,4034302,8084046,2048,1024
10117,46.049,31.199,14.850,5,2188,12584,14166526,25977850,2048,1024
10118,10.662,9.711,0.951,2,24,2236,4034302,8084046,2048,1024
10119,47.331,32.471,14.861,5,2192,12710,14238718,26100238,2048,1024
10120,10.617,9.698,0.919,2,24,2236,4034302,8084046,2048,1024
10121,45.436,30.742,14.695,5,2170,12432,14010366,25603214,2048,1024
10122,10.879,9.806,1.073,2,24,2236,4034302,8084046,2048,1024
10123,47.481,32.195,15.286,5,2184,12722,14620670,26227066,2048,1024
10124,10.995,10.029,0.966,2,24,2236,4034302,8084046,2048,1024
10125,45.916,31.148,14.767,5,2172,12656,14556670,26055346,2048,1024
10126,10.680,9.740,0.940,2,24,2236,4034302,8084046,2048,1024
10127,46.298,31.590,14.708,5,2176,12698,14580990,26198256,2048,1024
10128,11.179,10.019,1.160,2,24,2236,4034302,8084046,2048,1024
10129,44.831,30.462,14.369,5,2160,12652,14575870,26139336,2048,1024
10130,10.924,9.707,1.216,2,24,2236,4034302,8084046,2048,1024
10131,46.113,31.134,14.979,5,2170,12710,15268862,26483468,2048,1024
10132,11.151,9.847,1.304,2,24,2236,4034302,8084046,2048,1024
10133,45.576,31.152,14.424,5,2138,12450,14949118,25859606,2048,1024
10134,10.772,9.665,1.107,2,24,2236,4034302,8084046,2048,1024
10135,44.578,29.967,14.611,5,2140,12410,14891774,25824148,2048,1024
10136,10.978,9.727,1.251,2,24,2236,4034302,8084046,2048,1024
10137,44.389,29.897,14.491,5,2094,12062,14548734,25106222,2048,1024
10138,10.847,9.784,1.063,2,24,2236,4034302,8084046,2048,1024
